YYYY,CO2,CH4,N2O,HFC-134a,HFC-23,HFC-32,HFC-125,HFC-143a,HFC-152a,HFC-227ea,HFC-236fa,HFC-245fa,HFC-365mfc,HFC-43-10mee,NF3,SF6,SO2F2,CF4,C2F6,C3F8,c-C4F8,CFC-12,CFC-11,CFC-113,CFC-114,CFC-115,CFC-13,HCFC-22,HCFC-141b,HCFC-142b,CH3CCl3,CCl4,CH3Cl,CH3Br,CH2Cl2,CHCl3,Halon-1211,Halon-1301,Halon-2402,n-C4F10,n-C5F12,n-C6F14,i-C6F14,C7F16,C8F18,CFC-112,CFC-112a,CFC-113a,CFC-114a,HCFC-133a,HCFC-31,HCFC-124
1925,306.3,1051.9,285.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.56,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.003,0.00,0.00,0.00,0.00,2.12,457.0,5.30,6.9,4.9,0.00,0.00,0.00,0,0,0,,0,0,,,,,,,
1926,306.4,1053.3,285.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.62,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.005,0.00,0.00,0.00,0.00,2.46,457.0,5.30,6.9,4.9,0.00,0.00,0.00,0,0,0,,0,0,,,,,,,
1927,306.7,1055.5,285.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.68,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.006,0.00,0.00,0.00,0.00,2.69,457.0,5.30,6.9,4.9,0.00,0.00,0.00,0,0,0,,0,0,,,,,,,
1928,306.8,1060.4,285.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.74,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.008,0.00,0.00,0.00,0.00,3.03,457.0,5.30,6.9,4.9,0.00,0.00,0.00,0,0,0,,0,0,,,,,,,
1929,307.0,1066.4,285.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.83,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.009,0.00,0.00,0.00,0.00,3.52,457.0,5.30,6.9,5.0,0.00,0.00,0.00,0,0,0,,0,0,,,,,,,
1930,307.1,1072.4,285.6,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.91,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,4.06,457.0,5.30,6.9,5.0,0.00,0.00,0.00,0,0,0,,0,0,,,,,,,
1931,307.3,1077.2,285.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.99,0.11,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.01,0.00,0.00,0.00,0.00,4.70,457.0,5.31,6.9,5.0,0.00,0.00,0.00,0,0,0,,0,0,,,,,,,
1932,307.5,1081.7,285.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.04,0.11,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.02,0.00,0.00,0.00,0.00,5.29,457.0,5.34,6.9,5.0,0.00,0.00,0.00,0,0,0,,0,0,,,,,,,
1933,307.8,1086.3,286.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.08,0.12,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.02,0.00,0.00,0.00,0.00,5.94,457.0,5.38,6.9,5.1,0.00,0.00,0.00,0,0,0,,0,0,,,,,,,
1934,308.2,1091.5,286.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.11,0.12,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.02,0.00,0.00,0.00,0.00,6.68,457.0,5.42,6.9,5.1,0.00,0.00,0.00,0,0,0,,0,0,,,,,,,
1935,308.6,1096.8,286.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.16,0.13,0.00,0.00,0.00,0.00,0.22,0.00,0.00,0.02,0.02,0.00,0.00,0.00,7.60,457.0,5.46,6.9,5.1,0.00,0.00,0.00,0,0,0,,0,0,,,,,,,
1936,309.4,1101.6,286.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.23,0.13,0.00,0.00,0.00,0.00,0.27,0.00,0.00,0.02,0.08,0.00,0.00,0.00,8.76,457.0,5.50,6.9,5.1,0.00,0.00,0.00,0,0,0,,0,0,,,,,,,
1937,310.2,1106.1,286.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.34,0.14,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.03,0.14,0.00,0.00,0.00,10.02,457.0,5.54,6.9,5.2,0.00,0.00,0.00,0,0,0,,0,0,,,,,,,
1938,310.7,1110.4,286.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.47,0.16,0.00,0.00,0.00,0.00,0.37,0.00,0.00,0.03,0.20,0.00,0.00,0.00,11.27,457.0,5.58,6.9,5.2,0.00,0.00,0.00,0,0,0,,0,0,,,,,,,
1939,311.2,1116.7,287.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.62,0.17,0.01,0.00,0.00,0.00,0.42,0.00,0.00,0.03,0.26,0.00,0.00,0.00,12.58,457.0,5.62,6.9,5.2,0.00,0.00,0.00,0,0,0,,0,0,,,,,,,
1940,311.7,1119.9,287.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.80,0.19,0.01,0.00,0.00,0.00,0.47,0.01,0.00,0.03,0.32,0.00,0.00,0.00,14.09,457.0,5.66,6.9,5.3,0.00,0.00,0.00,0,0,0,,0,0,,,,,,,
1941,312.2,1123.0,287.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.99,0.21,0.01,0.00,0.00,0.00,0.52,0.05,0.00,0.03,0.38,0.00,0.00,0.00,15.87,457.0,5.70,6.9,5.3,0.01,0.00,0.00,0,0,0,,0,0,,,,,,,
