"Date"," Agricultural waste burning"," Sum Sectors"
"2010-03-01 00:00:00",0.17278829,0.95909756
"2010-04-01 00:00:00",0.1806363,0.83333606
"2010-05-01 00:00:00",0.21357289,0.8351876
"2010-06-01 00:00:00",0.25994784,0.8672872
"2010-07-01 00:00:00",0.2561368,0.88217854
"2010-08-01 00:00:00",0.2007015,0.8183313
"2010-09-01 00:00:00",0.14236219,0.7461251
"2010-10-01 00:00:00",0.17796408,0.84813285
"2010-11-01 00:00:00",0.21499383,0.9427713
"2010-12-01 00:00:00",0.2223458,1.1795206
"2011-01-01 00:00:00",0.2021,1.2857102
"2011-02-01 00:00:00",0.1355984,0.9176476
"2011-03-01 00:00:00",0.17924856,0.97176886
"2011-04-01 00:00:00",0.1871084,0.8274839
"2011-05-01 00:00:00",0.22064033,0.85279644
"2011-06-01 00:00:00",0.2704654,0.8868753
"2011-07-01 00:00:00",0.27008578,0.909891
"2011-08-01 00:00:00",0.21052721,0.8381001
"2011-09-01 00:00:00",0.1461026,0.7584718
"2011-10-01 00:00:00",0.18558986,0.85229445
"2011-11-01 00:00:00",0.22482708,0.95869404
"2011-12-01 00:00:00",0.23207623,1.1870712
"2012-01-01 00:00:00",0.20066783,1.2009965
"2012-02-01 00:00:00",0.14133236,1.0042548
"2012-03-01 00:00:00",0.18108344,0.95956737
"2012-04-01 00:00:00",0.18890037,0.82569486
"2012-05-01 00:00:00",0.22275342,0.8545445
"2012-06-01 00:00:00",0.27210858,0.8947729
"2012-07-01 00:00:00",0.27081087,0.9134242
"2012-08-01 00:00:00",0.21135114,0.8418412
"2012-09-01 00:00:00",0.14742297,0.76449245
"2012-10-01 00:00:00",0.18326744,0.85141635
"2012-11-01 00:00:00",0.22123104,0.9826212
"2012-12-01 00:00:00",0.22898196,1.1979089
"2013-01-01 00:00:00",0.21426022,1.2371852
"2013-02-01 00:00:00",0.14358273,0.9222913
"2013-03-01 00:00:00",0.18774396,0.9601977
"2013-04-01 00:00:00",0.19489464,0.8563681
"2013-05-01 00:00:00",0.22948721,0.8686638
"2013-06-01 00:00:00",0.2800692,0.90543705
"2013-07-01 00:00:00",0.27926627,0.9242225
"2013-08-01 00:00:00",0.22097483,0.85786456
"2013-09-01 00:00:00",0.15582658,0.7787727
"2013-10-01 00:00:00",0.19728954,0.86991847
"2013-11-01 00:00:00",0.23820157,0.9968463
"2013-12-01 00:00:00",0.24594025,1.2253076
"2014-01-01 00:00:00",0.21512328,1.1797371
"2014-02-01 00:00:00",0.14470132,0.97256017
"2014-03-01 00:00:00",0.1888233,0.9575667
"2014-04-01 00:00:00",0.19581777,0.8367295
"2014-05-01 00:00:00",0.23084907,0.87531257
"2014-06-01 00:00:00",0.2824616,0.9111066
"2014-07-01 00:00:00",0.28340507,0.9331818
"2014-08-01 00:00:00",0.2228267,0.86050445
"2014-09-01 00:00:00",0.1566549,0.7805612
"2014-10-01 00:00:00",0.19935273,0.870234
"2014-11-01 00:00:00",0.2407123,1.000076
"2014-12-01 00:00:00",0.24756984,1.2421194
"2015-01-01 00:00:00",0.2183251,1.1913742
"2015-02-01 00:00:00",0.14505403,0.93181545
"2015-03-01 00:00:00",0.18709822,0.96400213
"2015-04-01 00:00:00",0.19321646,0.8548991
"2015-05-01 00:00:00",0.226949,0.8674417
"2015-06-01 00:00:00",0.27863383,0.906553
"2015-07-01 00:00:00",0.2801065,0.9262501
"2015-08-01 00:00:00",0.22163942,0.8571842
"2015-09-01 00:00:00",0.15791878,0.78194666
"2015-10-01 00:00:00",0.20143665,0.88083994
"2015-11-01 00:00:00",0.24471994,1.005523
"2015-12-01 00:00:00",0.2526505,1.1815838
"2016-01-01 00:00:00",0.22152989,1.2099146
"2016-02-01 00:00:00",0.15244284,0.9412978
"2016-03-01 00:00:00",0.1882883,0.93178225
"2016-04-01 00:00:00",0.19335756,0.81879497
"2016-05-01 00:00:00",0.22717102,0.85458326
"2016-06-01 00:00:00",0.279384,0.8918821
"2016-07-01 00:00:00",0.2828499,0.9159852
"2016-08-01 00:00:00",0.22557251,0.84661543
"2016-09-01 00:00:00",0.16016799,0.76705116
"2016-10-01 00:00:00",0.20529756,0.87486094
"2016-11-01 00:00:00",0.24878894,1.0079437
"2016-12-01 00:00:00",0.2560484,1.1434207
"2017-01-01 00:00:00",0.23205793,1.1677994
"2017-02-01 00:00:00",0.15377112,0.8997361
"2017-03-01 00:00:00",0.19782096,0.9514245
"2017-04-01 00:00:00",0.20265403,0.834836
"2017-05-01 00:00:00",0.23686236,0.8648094
"2017-06-01 00:00:00",0.2929691,0.90364444
"2017-07-01 00:00:00",0.29995695,0.9310772
"2017-08-01 00:00:00",0.23694913,0.86002725
"2017-09-01 00:00:00",0.16745242,0.7762309
"2017-10-01 00:00:00",0.21583726,0.8774772
"2017-11-01 00:00:00",0.2624013,1.0079035
"2017-12-01 00:00:00",0.27051133,1.1867392
"2018-01-01 00:00:00",0.22938178,1.2054336
"2018-02-01 00:00:00",0.15287378,0.93233395
"2018-03-01 00:00:00",0.19677752,0.9421607
"2018-04-01 00:00:00",0.20152137,0.8322484
"2018-05-01 00:00:00",0.23705107,0.8609299
"2018-06-01 00:00:00",0.2908592,0.9051118
"2018-07-01 00:00:00",0.29237607,0.92917776
"2018-08-01 00:00:00",0.23366031,0.8579858
"2018-09-01 00:00:00",0.16563983,0.775896
"2018-10-01 00:00:00",0.21278483,0.8736503
"2018-11-01 00:00:00",0.2578475,0.9960019
