"Date"," Agricultural waste burning"," Sum Sectors"
"2008-11-01 00:00:00",0.03029869,0.35626704
"2008-12-01 00:00:00",0.030868098,0.40236482
"2009-01-01 00:00:00",0.02639217,0.4223163
"2009-02-01 00:00:00",0.017363654,0.3343314
"2009-03-01 00:00:00",0.022593807,0.3734185
"2009-04-01 00:00:00",0.02365373,0.3318463
"2009-05-01 00:00:00",0.02827012,0.3412537
"2009-06-01 00:00:00",0.035065055,0.34090376
"2009-07-01 00:00:00",0.035848316,0.35490537
"2009-08-01 00:00:00",0.027800398,0.34114903
"2009-09-01 00:00:00",0.019430721,0.3247407
"2009-10-01 00:00:00",0.024953965,0.34874466
"2009-11-01 00:00:00",0.03021587,0.3807853
"2009-12-01 00:00:00",0.030865816,0.42262703
"2010-01-01 00:00:00",0.027240189,0.43591696
"2010-02-01 00:00:00",0.01822495,0.3563385
"2010-03-01 00:00:00",0.02380401,0.38767362
"2010-04-01 00:00:00",0.024828577,0.34881574
"2010-05-01 00:00:00",0.029326348,0.35382572
"2010-06-01 00:00:00",0.036016487,0.35260445
"2010-07-01 00:00:00",0.03610223,0.3647018
"2010-08-01 00:00:00",0.028099904,0.35317943
"2010-09-01 00:00:00",0.01999572,0.33666357
"2010-10-01 00:00:00",0.025319684,0.36380202
"2010-11-01 00:00:00",0.030567124,0.3746789
"2010-12-01 00:00:00",0.0314664,0.43453997
"2011-01-01 00:00:00",0.028393533,0.46344578
"2011-02-01 00:00:00",0.018843537,0.36024997
"2011-03-01 00:00:00",0.024694871,0.3971311
"2011-04-01 00:00:00",0.025722831,0.35385314
"2011-05-01 00:00:00",0.030293157,0.36412135
"2011-06-01 00:00:00",0.037471216,0.36272657
"2011-07-01 00:00:00",0.038093958,0.37691793
"2011-08-01 00:00:00",0.029515257,0.3637705
"2011-09-01 00:00:00",0.020513054,0.3459244
"2011-10-01 00:00:00",0.026441993,0.371347
"2011-11-01 00:00:00",0.032026827,0.38433272
"2011-12-01 00:00:00",0.032909114,0.4419871
"2012-01-01 00:00:00",0.028204162,0.4470028
"2012-02-01 00:00:00",0.019663649,0.3883378
"2012-03-01 00:00:00",0.024982803,0.39782712
"2012-04-01 00:00:00",0.026002517,0.35724056
"2012-05-01 00:00:00",0.030614855,0.3684061
"2012-06-01 00:00:00",0.037725307,0.36832938
"2012-07-01 00:00:00",0.038199984,0.3817023
"2012-08-01 00:00:00",0.029639686,0.3686536
"2012-09-01 00:00:00",0.020711403,0.35129848
"2012-10-01 00:00:00",0.02610523,0.3753965
"2012-11-01 00:00:00",0.031525906,0.39333183
"2012-12-01 00:00:00",0.03248935,0.44765174
"2013-01-01 00:00:00",0.03013812,0.45941514
"2013-02-01 00:00:00",0.01998244,0.36730528
"2013-03-01 00:00:00",0.025898695,0.40315777
"2013-04-01 00:00:00",0.026825154,0.3683767
"2013-05-01 00:00:00",0.03154218,0.37630162
"2013-06-01 00:00:00",0.038818493,0.37515604
"2013-07-01 00:00:00",0.039381612,0.38869712
"2013-08-01 00:00:00",0.031001313,0.37685758
"2013-09-01 00:00:00",0.02190254,0.35901627
"2013-10-01 00:00:00",0.028105563,0.38377842
"2013-11-01 00:00:00",0.033924956,0.40031675
"2013-12-01 00:00:00",0.034901388,0.4574713
"2014-01-01 00:00:00",0.03023195,0.44124332
"2014-02-01 00:00:00",0.020120146,0.37386557
"2014-03-01 00:00:00",0.026037738,0.39785412
"2014-04-01 00:00:00",0.026940301,0.36000168
"2014-05-01 00:00:00",0.03173313,0.37329993
"2014-06-01 00:00:00",0.039201636,0.37196556
"2014-07-01 00:00:00",0.04009123,0.38593242
"2014-08-01 00:00:00",0.031304453,0.37270382
"2014-09-01 00:00:00",0.022025943,0.35500178
"2014-10-01 00:00:00",0.028432256,0.3793873
"2014-11-01 00:00:00",0.034324344,0.39701316
"2014-12-01 00:00:00",0.035125397,0.4574166
"2015-01-01 00:00:00",0.030697213,0.43758935
"2015-02-01 00:00:00",0.0201764,0.3594071
"2015-03-01 00:00:00",0.025801873,0.39321676
"2015-04-01 00:00:00",0.026586123,0.3580224
"2015-05-01 00:00:00",0.031201364,0.36563855
"2015-06-01 00:00:00",0.03866404,0.36521396
"2015-07-01 00:00:00",0.039594192,0.37833148
"2015-08-01 00:00:00",0.031125344,0.36582047
"2015-09-01 00:00:00",0.022211311,0.3491905
"2015-10-01 00:00:00",0.0287029,0.37532008
"2015-11-01 00:00:00",0.034856096,0.39113516
"2015-12-01 00:00:00",0.0358291,0.4360161
"2016-01-01 00:00:00",0.03113235,0.42742276
"2016-02-01 00:00:00",0.021221189,0.35434777
"2016-03-01 00:00:00",0.026004776,0.37353742
"2016-04-01 00:00:00",0.026653422,0.33860692
"2016-05-01 00:00:00",0.03126065,0.35096663
"2016-06-01 00:00:00",0.038799334,0.35049975
"2016-07-01 00:00:00",0.040008098,0.36414835
"2016-08-01 00:00:00",0.03168602,0.35144785
"2016-09-01 00:00:00",0.022498267,0.33421138
"2016-10-01 00:00:00",0.02922903,0.36162612
"2016-11-01 00:00:00",0.035409342,0.37937236
"2016-12-01 00:00:00",0.036295842,0.41464105
"2017-01-01 00:00:00",0.032635,0.42173183
"2017-02-01 00:00:00",0.02141969,0.3428873
"2017-03-01 00:00:00",0.027346058,0.38004112
"2017-04-01 00:00:00",0.02794424,0.34429237
"2017-05-01 00:00:00",0.032604624,0.35531202
"2017-06-01 00:00:00",0.04077003,0.35464144
"2017-07-01 00:00:00",0.042624276,0.36899975
