"Date"," Agricultural waste burning"," Sum Sectors"
"2010-06-01 00:00:00",0.026549099,8.471373
"2010-07-01 00:00:00",0.027377667,9.002792
"2010-08-01 00:00:00",0.021717796,8.854876
"2010-09-01 00:00:00",0.015778935,8.34577
"2010-10-01 00:00:00",0.020337205,8.674677
"2010-11-01 00:00:00",0.024891064,8.602692
"2010-12-01 00:00:00",0.026053257,9.509265
"2011-01-01 00:00:00",0.02342088,9.494876
"2011-02-01 00:00:00",0.015301545,7.6953225
"2011-03-01 00:00:00",0.019234644,9.07282
"2011-04-01 00:00:00",0.019525103,8.2701
"2011-05-01 00:00:00",0.022398474,8.712082
"2011-06-01 00:00:00",0.027724959,8.735163
"2011-07-01 00:00:00",0.029016633,9.281054
"2011-08-01 00:00:00",0.022883857,9.116439
"2011-09-01 00:00:00",0.016266601,8.593095
"2011-10-01 00:00:00",0.021277014,8.939167
"2011-11-01 00:00:00",0.026099166,8.91003
"2011-12-01 00:00:00",0.02726908,9.808459
"2012-01-01 00:00:00",0.022917774,9.378113
"2012-02-01 00:00:00",0.015753303,8.059887
"2012-03-01 00:00:00",0.019228706,9.063031
"2012-04-01 00:00:00",0.019537132,8.282295
"2012-05-01 00:00:00",0.022511056,8.735173
"2012-06-01 00:00:00",0.02777952,8.758823
"2012-07-01 00:00:00",0.028970039,9.281186
"2012-08-01 00:00:00",0.022807634,9.115505
"2012-09-01 00:00:00",0.016202364,8.614726
"2012-10-01 00:00:00",0.02071224,8.955308
"2012-11-01 00:00:00",0.02528043,8.92925
"2012-12-01 00:00:00",0.026451528,9.825283
"2013-01-01 00:00:00",0.024674704,9.344374
"2013-02-01 00:00:00",0.01613749,7.6272
"2013-03-01 00:00:00",0.020127174,9.00799
"2013-04-01 00:00:00",0.020359665,8.300699
"2013-05-01 00:00:00",0.023379149,8.731585
"2013-06-01 00:00:00",0.02873198,8.739927
"2013-07-01 00:00:00",0.029920213,9.270174
"2013-08-01 00:00:00",0.02395887,9.1137295
"2013-09-01 00:00:00",0.017273447,8.604521
"2013-10-01 00:00:00",0.022469383,8.930864
"2013-11-01 00:00:00",0.027450893,8.878654
"2013-12-01 00:00:00",0.028646227,9.796114
"2014-01-01 00:00:00",0.024867928,9.301349
"2014-02-01 00:00:00",0.016327074,7.7202497
"2014-03-01 00:00:00",0.020339204,9.019629
"2014-04-01 00:00:00",0.020573545,8.282311
"2014-05-01 00:00:00",0.023624578,8.755357
"2014-06-01 00:00:00",0.029088585,8.758526
"2014-07-01 00:00:00",0.030452589,9.303307
"2014-08-01 00:00:00",0.024207266,9.138885
"2014-09-01 00:00:00",0.017390808,8.635896
"2014-10-01 00:00:00",0.022755228,8.965051
"2014-11-01 00:00:00",0.027827376,8.907334
"2014-12-01 00:00:00",0.028958699,9.789187
"2015-01-01 00:00:00",0.025433706,9.118753
