YYYY,CO2,CH4,N2O,HFC-134a,HFC-23,HFC-32,HFC-125,HFC-143a,HFC-152a,HFC-227ea,HFC-236fa,HFC-245fa,HFC-365mfc,HFC-43-10mee,NF3,SF6,SO2F2,CF4,C2F6,C3F8,c-C4F8,CFC-12,CFC-11,CFC-113,CFC-114,CFC-115,CFC-13,HCFC-22,HCFC-141b,HCFC-142b,CH3CCl3,CCl4,CH3Cl,CH3Br,CH2Cl2,CHCl3,Halon-1211,Halon-1301,Halon-2402,n-C4F10,n-C5F12,n-C6F14,i-C6F14,C7F16,C8F18,CFC-112,CFC-112a,CFC-113a,CFC-114a,HCFC-133a,HCFC-31,HCFC-124
1859,286.64332112004200000000,819.78971384532400000000,273.03874235652000000000,0.00000000000000000000,0.00000000000000000000,0.00024124354627029100,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000436657980351441,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00002322578888313680,34.04999999684040000000,0.00009459531581586090,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.02500042867787350000,457.00000000000000000000,5.29999781764571000000,6.91276128022014000000,4.80000000000000000000,0.00444657258064516000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,0.00000000000000000000,0.00000000000000000000,,,,,,,
1860,286.82824444110600000000,821.71064125174900000000,273.20683002178500000000,0.00000000000000000000,0.00000000000000000000,0.00024378295202050500,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000441254380144614,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00002347287174359570,34.04999999684030000000,0.00010543340312873400,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.02500042867787350000,457.00000000000000000000,5.29999781764571000000,6.91276128022014000000,4.80000000000000000000,0.00444657258064516000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,0.00000000000000000000,0.00000000000000000000,,,,,,,
1861,287.01316776216900000000,823.80252813083000000000,273.39789742337700000000,0.00000000000000000000,0.00000000000000000000,0.00024632235777071900,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000445850779937787,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00002371995460405460,34.04999999684010000000,0.00011636007544160700,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.02500042867787350000,457.00000000000000000000,5.29999781764571000000,6.91276128022014000000,4.80000000000000000000,0.00444657258064516000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,0.00000000000000000000,0.00000000000000000000,,,,,,,
1862,287.17108302659300000000,826.43738375991100000000,273.58096921950100000000,0.00000000000000000000,0.00000000000000000000,0.00024886176352093200,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000450447179730960,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00002396703746451360,34.05009999683990000000,0.00012738162275448100,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.02500042867787350000,457.00000000000000000000,5.29999781764571000000,6.91276128022014000000,4.80000000000000000000,0.00444657258064516000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,0.00000000000000000000,0.00000000000000000000,,,,,,,
1863,287.33299609375000000000,829.57925843196100000000,273.74304492187500000000,0.00000000000000000000,0.00000000000000000000,0.00025140116927114600,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000455043579524133,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00002421412032497250,34.05009999683970000000,0.00013850433506735200,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.02500042867787350000,457.00000000000000000000,5.29999781764571000000,6.91276128022014000000,4.80000000000000000000,0.00444657258064516000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,0.00000000000000000000,0.00000000000000000000,,,,,,,
1864,287.49490916090700000000,833.02203642432400000000,273.89913917893600000000,0.00000000000000000000,0.00000000000000000000,0.00025394057502135900,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000459639979317307,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00002446120318543140,34.05009999683960000000,0.00014973450238022600,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.02500042867787350000,457.00000000000000000000,5.29999781764571000000,6.91276128022014000000,4.80000000000000000000,0.00444657258064516000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,0.00000000000000000000,0.00000000000000000000,,,,,,,
1865,287.65785982572100000000,836.31698726824900000000,274.06618924654400000000,0.00000000000000000000,0.00000000000000000000,0.00025647998077157300,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000464236379110480,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00002470828604589030,34.05009999683940000000,0.00016107845969310100,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.02500042867787350000,457.00000000000000000000,5.29999781764571000000,6.91276128022014000000,4.80000000000000000000,0.00444657258064516000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,0.00000000000000000000,0.00000000000000000000,,,,,,,
1866,287.81577509014400000000,839.78979455748600000000,274.24126543720000000000,0.00000000000000000000,0.00000000000000000000,0.00025901938652178700,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000468832778903653,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00002495536890634920,34.05009999683920000000,0.00017254241700597000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.02500042867787350000,457.00000000000000000000,5.29999781764571000000,6.91276128022014000000,4.80000000000000000000,0.00444657258064516000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,0.00000000000000000000,0.00000000000000000000,,,,,,,
1867,287.98067887995800000000,843.42757987406700000000,274.41335090519800000000,0.00000000000000000000,0.00000000000000000000,0.00026155879227200000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000473429178696826,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00002520245176680810,34.05019999683910000000,0.00018413277431884900,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.02500042867787350000,457.00000000000000000000,5.29999781764571000000,6.91276128022014000000,4.80000000000000000000,0.00444657258064516000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,0.00000000000000000000,0.00000000000000000000,,,,,,,
1868,288.12162637094300000000,846.68645894064800000000,274.59843686147800000000,0.00000000000000000000,0.00000000000000000000,0.00026409819802221400,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000478025578489999,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00002544953462726700,34.05019999683890000000,0.00019585573163172100,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.02500042867787350000,457.00000000000000000000,5.29999781764571000000,6.91276128022014000000,4.80000000000000000000,0.00444657258064516000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,0.00000000000000000000,0.00000000000000000000,,,,,,,
