,CO2,CH4,N2O,aerosol-radiation_interactions,aerosol-cloud_interactions,O3,contrails,land_use,BC_on_snow,H2O_stratospheric,solar,volcanic,aerosol,nonco2wmghg,halogen,anthro,total,minor
1750.5,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.04923913566184396,0.184289131976231,0.0,0.0,0.0,0.0,0.2651469195689261,0.0
1751.5,0.0012464563166150145,0.00040609947543292235,6.365940923563424e-05,-0.0006938364943770918,-0.0008414912616440929,-0.000574368678067869,0.0,-1.09900044769575e-05,-0.0008220694789898662,-1.1481091112695257e-07,0.03996645323172448,0.18429452517843792,-0.0008274374874793673,0.0004796122355933663,3.7312503469534286e-10,0.0003810224754731662,0.2583428419384386,-0.0007863177329498954
1752.5,0.0024926156416207935,0.0008119535097480645,0.00012731184948955768,-0.0008934119444330906,-0.0016448594769271406,-0.00047753995521081894,0.0,-2.9306678605220004e-05,-0.0011055191316535012,-2.295524320673497e-07,0.024782389593474494,0.1842963365054949,-0.0014188951611893833,0.0009589709316607949,7.462500693906857e-10,0.001736377316748001,0.23891506667742732,-0.001040732904860801
1753.5,0.003738478130157694,0.0012175624966879245,0.00019095732461435851,-0.0010709248370937953,-0.002825968891479933,-0.00013395687177192612,0.0,-5.495002238478749e-05,-0.0008496149884257621,-3.4422467413858445e-07,0.006500925711286321,0.18429694814355566,-0.002981921725913545,0.0014380732905926823,1.1193751040980306e-09,0.002551991017990175,0.20638758229791895,-0.0007660366945445758
1754.5,0.00498404393724652,0.001622926828940963,0.00025459583845655043,-0.001846557748255324,-0.01033873019376944,0.0003615567324545441,0.0,-8.792003581565999e-05,-7.361399723477289e-08,-4.588277483600566e-07,-0.03216778046786149,-0.1460889292580449,-0.01157135273556599,0.0019169207801240673,1.4925001387933734e-09,-0.002764722006919166,-0.16603355899041697,-3.555006614894963e-05
1755.5,0.0062293132177801015,0.0020280468981459117,0.0003182273948539942,-0.0008784640879947484,-0.005023637645160706,0.000526660632643022,0.0,-0.0001282167188978375,-6.951122227542702e-08,-5.733617654543902e-07,-0.06882983858932733,-0.005627547301917573,-0.005337342908869185,0.0023955208865806535,1.8656251734887162e-09,0.005731080285813397,-0.06353302630029364,-6.534166928213696e-05
1756.5,0.00747428612653624,0.002432923094895175,0.000381851997638523,-0.0018710308581686627,-0.006169928115841186,0.00013274764249637106,0.0,-0.00017584007163131999,-0.0009440884693755558,-6.878268358483959e-07,-0.08019306466111725,0.11687635782098628,-0.006903070989593226,0.0028738733413715563,2.2387502081840592e-09,0.0049278353259162595,0.06855787595473875,-0.000850426172927386
1757.5,0.008718962818169291,0.0028375558087394364,0.00044546965063373573,-0.002888038824472322,-0.026018794475870462,0.0013454841384561095,0.0,-0.0002307900940161075,-1.9935223100739344e-06,-8.022230696743728e-07,-0.051593345017407914,0.16145049677621254,-0.027196376971674294,0.0033519766660069098,2.611875242891404e-09,-0.009668185095537313,0.12858706129431863,9.597073317214605e-05
1758.5,0.00996334344721243,0.0032419454281909527,0.0005090803576576221,-0.0015579683588066518,-0.010936570008053,0.0011600943579099766,0.0,-0.0002930667860522,-9.209994538687336e-07,-9.165505767710396e-07,0.008319538068857027,0.17661371167021736,-0.011627493386503067,0.003829830870552012,2.985000277586747e-09,0.00694021051360586,0.20567032928619508,5.055182879650552e-06
1759.5,0.011207428168077757,0.0036460923407275617,0.0005726841225192405,-0.0022973426739537383,-0.013564305188095234,0.0010367613663005602,0.0,-0.00036267014773959746,-7.921780729827961e-07,-1.0308094666846692e-06,0.03393769458010136,0.18171585635169193,-0.014874447146446338,0.004307436343238671,3.3581253122820894e-09,0.005372558855603284,0.2531988265510959,-5.324321869466813e-05
1760.5,0.012451217135057521,0.004049996932796872,0.000636280949021343,-0.0035542164376780403,-0.030415374949687428,0.0012010061835847205,0.0,-0.00043960017907829994,-1.209883946594847e-06,-1.14499984867027e-06,0.046509819804891335,0.18343012019958058,-0.032408452413377156,0.004784793471271117,3.7312503469774324e-09,-0.009577084343633436,0.2690923361956482,-4.113394495657257e-05
1761.5,0.01369471050232102,0.0044536595898197594,0.0006998708409603979,-0.002944521185145898,-0.023213923121359045,0.0015530679888125876,0.0,-0.0005238568800683075,-1.603587583369759e-06,-1.2591218316925784e-06,0.043379549902302764,0.18400597389940754,-0.02462222005900597,0.005261902640829497,4.104375381672775e-09,0.0009631727894851703,0.2705031335685943,-4.6247051185239755e-05
1762.5,0.014937908423916877,0.004857080696194264,0.000763453802124755,-0.0021788756907085787,-0.010178025718508354,0.0010272293567599017,0.0,-0.0006154402507096199,-1.8932605202200236e-07,-1.373175524427157e-06,0.03221767306693455,-1.1148847546181144,-0.011563014992026778,0.005738759709209325,4.47750041638012e-09,0.014153568450749979,-1.032264771506492,-0.00038075345607896936
1763.5,0.016180811053775286,0.005260260635299375,0.0008270298362957829,-0.002587122356820193,-0.012067156024555872,0.0012838478030487892,0.0,-0.0007143502910022374,-4.007940621302987e-07,-1.4871610352614671e-06,0.015162243742584614,-0.6752132195715242,-0.013649458240895444,0.006215367080216783,4.8506254510754635e-09,0.014573419175414345,-0.6235316995727064,-0.00038685555070126207
1764.5,0.017423418545704925,0.0056631997894988255,0.0008905989472482625,-0.002383114722374202,-0.011658231770185042,0.0010567260427231057,0.0,-0.0008205870009461598,-0.0008366704388178348,-1.6010784722959407e-06,-0.010617762264603847,-0.044995188406888195,-0.012169739092204396,0.006691734154387767,5.223750485770806e-09,0.017163631237227705,-0.02803436592656959,-0.0011150841624651896
1765.5,0.01866573105339421,0.006065898540144876,0.0009541611387504115,-0.0029779600429655365,-0.020736616708117238,0.0016847008032792115,0.0,-0.0009341503805413875,-1.0602320714755328e-06,-1.7149279433450485e-06,-0.05408209236470757,0.11273317445781453,-0.022440368955691042,0.007167852552187254,5.596875520466149e-09,0.010973850285382154,0.0946542001198082,-0.00039159195825148765
1766.5,0.01990774873041131,0.006468357267582105,0.0010177164145624181,-0.0026524174619635523,-0.013854399282903789,0.001685709763349025,0.0,-0.00105504042978792,-5.441202310699623e-07,-1.828709555938376e-06,-0.07514570559253611,0.16022970638139547,-0.015125169574840744,0.007643716292529995,5.970000555173494e-09,0.019808625602316384,0.1338416751294736,-0.0006009612902690362
1767.5,0.02114947173020545,0.006870576351151088,0.0010812647784379517,-0.002069415584416768,-0.01112134535751944,0.0017820699751903849,0.0,-0.0011832571486857573,-6.263944211587679e-07,-1.9424234173216578e-06,-0.055586501520923856,-0.39209072124396543,-0.012125397112200566,0.008119313414919472,6.343125589868836e-09,0.02457415086299242,-0.3986386392427859,-0.0006754166424098684
1768.5,0.02239090020610272,0.00727255616919178,0.001144806234124556,-0.006396507090008849,-0.053745589457944984,0.0028221634569822246,0.0,-0.0013188005372349002,-3.412434889842838e-06,-2.0560696344577386e-06,0.008695137600063888,-0.17079853376421317,-0.05688490421208449,0.008594640247884417,6.716250624564179e-09,-0.014250917086183817,-0.14599931683097941,-0.00036201309941698355
1769.5,0.023632034311313627,0.007674297099048095,0.0012083407853610692,-0.005592082121467332,-0.03132177639398602,0.002279348393928528,0.0,-0.0014616705954353477,-1.624521968024937e-06,-2.169648314027866e-06,0.042880403543037356,0.08147857113534818,-0.03454670757750255,0.009069717053981779,7.089375659259523e-09,0.007908650160192784,0.16654983016345853,-0.0006645794237127514
1770.5,0.024872874198924772,0.0080757995170704,0.0012718684358813636,-0.006637508743904087,-0.0350886811140026,0.0024301793032014602,0.0,-0.0016118673232871001,-1.6961657654147772e-06,-2.283159562432395e-06,0.058905890662927674,0.14945802976715047,-0.03893798346416648,0.009544543504622298,7.462500693954865e-09,0.005867095220939912,0.2630749234751739,-0.0007617379110413058
1771.5,0.026113420021906354,0.008477063798620161,0.0013353891894117647,0.0006638126020023934,-0.0017757611915978108,0.00200731213469659,0.0,-0.0017693907207901576,-1.8407402027381063e-07,-2.3966034857921028e-06,0.055066601133697095,0.17258067411531375,-0.0004368115794090753,0.01001911998647004,7.835625728662212e-09,0.043303872485140164,0.3110683711616829,-0.0012790174471610238
1772.5,0.027353671933108083,0.00887809031807304,0.0013989030496714462,0.0007650210765769011,0.001191727105813998,0.00190029693679619,0.0,-0.00193424078794452,-0.00030020240469199157,-2.509980189949064e-06,0.04336703399458453,0.18036090905560753,0.0029148520935407744,0.010493446885176281,8.20875076335755e-09,0.04773599344748941,0.309118782933864,-0.0016311213860123533
1773.5,0.02859363008526037,0.009278879448822766,0.0014624100203728225,0.0007403898263550964,0.0006088763221230044,0.0019832857712983216,0.0,-0.0021064175247501875,-0.00010809991765035667,-2.623289780467745e-06,0.024908427802987448,0.1829749718075357,0.0021000107975725777,0.010967524585383883,8.581875798052895e-09,0.048716922954679345,0.2849849446023956,-0.00167194732127135
1774.5,0.029833294630975473,0.009679431563284505,0.0015259101052219424,-0.0018793196600109304,-0.034158638428508976,0.0028043565477737574,0.0,-0.00228592093120716,-2.3229399257217565e-06,-2.7365323626359547e-06,0.0020245270699763922,0.18385308759133093,-0.03404827858859369,0.011441353470731115,8.95500083274824e-09,0.019292635356469398,0.2338834581348259,-0.001148181415821102
