,CO2,CH4,N2O,aerosol-radiation_interactions,aerosol-cloud_interactions,O3,contrails,land_use,BC_on_snow,H2O_stratospheric,solar,volcanic,aerosol,nonco2wmghg,halogen,anthro,total,minor
1750.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1462918848065438,0.3083915005074953,0.0,0.0,0.0,0.0,0.4230276465222927,0.0
1751.5,0.0015861714080149204,0.0006096773969722661,8.441779737024623e-05,0.0013154170229443547,0.019642894416172004,-0.0001917266910694519,0.0,-3.6444953242601246e-06,9.75348326829485e-07,9.31566330981279e-05,0.11880846824097062,0.30840052555256064,0.019954627021983005,0.0006838923926295647,1.217370219536354e-09,0.021245586144941226,0.407317851236739,4.364978422422491e-05
1752.5,0.0031719648809247674,0.0012189863130405896,0.00016882635327732144,0.0021342113621468134,0.031258291482748134,-0.00015940485434201535,0.0,-9.718654198026999e-06,1.3116485441853018e-06,0.00018625696356712324,0.07369095697511503,0.30840355664757435,0.03185516352418352,0.0013674062361146101,2.434740439072708e-09,0.0351285137978482,0.37712483401039193,8.482512224533143e-05
1753.5,0.004757380616152582,0.0018279273393308293,0.0002532256728300857,0.0010879045109045413,0.01962730068386881,-4.471536967726411e-05,0.0,-1.8222476621300616e-05,1.00802983031138e-06,0.00027930108172900716,0.01950188905835747,0.30840458016956557,0.019633671451594493,0.002050541945481394,3.6521106586482187e-09,0.02527884908416005,0.3335430888636548,0.00013121690641311405
1754.5,0.006342418810969273,0.0024365010653864174,0.00033761576112934356,-0.0005654655833573526,-0.00036895817330317613,0.0010831400745931017,0.0,-2.915596259408099e-05,6.204534184198573e-05,0.00037228907766401133,-0.010749880893809896,-0.08730007772587028,-0.0014240524596144154,0.002733299785783753,4.869480878184573e-09,0.0076659443053387595,-0.10244889904736204,0.00034802808069375036
1755.5,0.007927079662482892,0.0030447080791748274,0.00042199662326442537,0.0002936551577283118,0.005658048557655515,0.001577753048749911,0.0,-4.251911211636812e-05,5.858732999076801e-05,0.0004652210412115664,-0.02309282929383193,-0.0033629195542643174,0.005382208700190471,0.00341568055095212,6.086851097720926e-09,0.016652093683619664,-0.01658007170978359,0.00041339799589055093
1756.5,0.009511363367655115,0.003652548967092681,0.000506368264316668,0.0006254508413420778,0.01832490162263493,0.0003976811340766686,0.0,-5.831192518816198e-05,1.120118350721313e-06,0.0005580970619710823,-0.026909286333312268,0.19558220810825505,0.017758469843242232,0.004097691082048602,7.30422131725728e-09,0.029854600624462692,0.16685592051888504,0.00025513119224699824
1757.5,0.011095270123290524,0.0042600243139726615,0.0005907306893564896,0.0007088093147225454,-0.0022876084843264453,0.00403075827186929,0.0,-7.653440180946261e-05,0.0016802344369874227,0.0006509172293030043,-0.017206606779603145,0.270173072196783,-0.003085697823158423,0.004779341470254849,8.521591536832792e-09,0.014926960061584399,0.2448867714823932,0.0019090295136057023
1758.5,0.012678800126039495,0.004867134703088467,0.0006750839034468691,0.00030450894533764973,-0.0012804484655958653,0.003475373507308772,0.0,-9.718654198026998e-05,0.0007762616906852991,0.0007436816323295698,0.025726679379998167,0.2955473660769173,-0.001780115176859512,0.005460622519759324,9.738961756369146e-09,0.01764707548894038,0.3266273290026113,0.0011001512430630568
1759.5,0.014261953572398334,0.005473880716160816,0.0007594279116389424,-0.00014585656426848687,-0.001609574214299271,0.0031058964827081897,0.0,-0.00012026834570058409,0.0006676849673193099,0.0008363903599357271,0.10124057193744093,0.304085352214533,-0.0026793623473633696,0.006141530505443647,1.0956331975905498e-08,0.01837867471775726,0.39366878135419203,0.001044704719641972
1760.5,0.01584473065871083,0.006080262933363745,0.0008437627189754828,-0.00035475230879364084,-0.0019855686334871495,0.0035979358438257758,0.0,-0.00014577981297040493,0.0010197471387975183,0.0009290435007700955,0.13852423943429634,0.30695402056543886,-0.003668713377869102,0.0068220431474232245,1.2173702195441852e-08,0.01988870293944761,0.42650859962368637,0.0013723447806441376
1761.5,0.017427131581164303,0.006686281933329858,0.0009280883304909306,0.00027206883507144687,-0.002210004806755373,0.0046526313196563526,0.0,-0.0001737209437897326,0.0013515790952965962,0.0010216411432457698,0.12934158669905724,0.30791766060572795,-0.003303553674727058,0.007502181862830036,1.3391072414978205e-08,0.023236938021969033,0.42303822988183826,0.001687899690273264
1762.5,0.019009156535792524,0.007291938293156173,0.0010124047512089598,-0.0005140183092941936,-0.0007792978269777577,0.0030773407939375793,0.0,-0.00020409173815856695,0.00015957290812283048,0.0011141833755412113,0.09629809921193881,-0.6662347806083974,-0.0019694802759859394,0.00818194626019282,1.4608442634553716e-08,0.025349406957294155,-0.579401434184659,0.0008224706150027952
1763.5,0.020590805718478534,0.007897232588409806,0.0010967119861439874,-0.0004395373965337003,-0.0013006019336167108,0.003846110113121136,0.0,-0.00023689219607690804,0.0003378081007312273,0.0012066702856011189,0.04652629414414227,-0.4034950961000565,-0.0026386831139632327,0.008861337852817673,1.5825812854090074e-08,0.02724438491843395,-0.3498855710153721,0.0009583864778783732
1764.5,0.022172079324950775,0.008502165393133669,0.0011810100403016944,0.0017072779229537745,0.03446045360765887,0.003165706020654664,0.0,-0.0002721223175447559,9.926717065465045e-07,0.0012991019611372978,-0.0012578832585106656,-0.026888303344828595,0.03418953394725557,0.009540357223993254,1.7043183073626424e-08,0.06400738191513407,0.023016831345366966,0.0005307218558922998
1765.5,0.02375297755078461,0.009106737279852152,0.0012652989186790582,-0.0002675556480980076,-0.001968365021361953,0.005046972687641263,0.0,-0.00030978210256211053,0.0008936134944111219,0.0013914784896295268,-0.01756466827752557,0.18864895859676992,-0.003393302269516081,0.010219004955468937,1.826055329316278e-08,0.03151511639110387,0.18130845238233256,0.0013833802493038888
1766.5,0.025333500591402422,0.009710948819576808,0.0013495786262624086,0.0002536593370870733,0.004038130651180766,0.005049995297890724,0.0,-0.0003498715511289719,0.00045861014220171804,0.0014837999583264304,-0.02474078579594111,0.26813018785723697,0.0029392232483853543,0.010897281489847937,1.947792351273829e-08,0.039098886830787306,0.2542842819799088,0.0011089126862109102
1767.5,0.026913648642075197,0.010314800581811875,0.0014338491680294307,0.00025267582859439324,0.001606835378953591,0.00533866813308618,0.0,-0.00039239066324534,0.0005279547022118508,0.0015760664542463197,-0.0179355621564083,-0.23430625861956444,0.0008031791362479087,0.01157523652258249,2.0695293732274646e-08,0.03970338208799136,-0.23571328271404773,0.0011702557579805564
1768.5,0.028493421897917242,0.010918293134559375,0.0015181105489496867,0.0004977995499681889,-0.004479189576036408,0.00845454686062017,0.0,-0.00043733943891121496,0.0028761607466929588,0.0016682780641779711,0.03021947646014395,-0.1020660863818288,-0.006858121051622714,0.012252836415324774,2.1912663951810996e-08,0.03695731157925136,-0.05659315071791221,0.003086491023249249
1769.5,0.030072820553895794,0.011521427044325957,0.0016023627739811944,-0.000575711244688359,-0.0037076014566758903,0.006828398886843583,0.0,-0.00048471787812659657,0.0013692235800545657,0.0017604348746816756,0.1284972828220935,0.13634715483318657,-0.006414503430368012,0.012930073651548865,2.3130034171347354e-08,0.03762790292823172,0.27271352418464906,0.00178016152111559
1770.5,0.03165184480482038,0.012124202876126661,0.0016866058480753865,-0.00075969838663573,-0.004222454382631681,0.0072802532921307775,0.0,-0.0005345259808914849,0.001429608344730961,0.0018525369720898094,0.17591208257402097,0.2501047433916514,-0.007481857164888725,0.013606939777144424,2.4347404390883705e-08,0.038836599769930626,0.42118526497501335,0.00182524366747871
1771.5,0.03323049484535243,0.012726621193491893,0.0017708397761736878,0.0021478266533858066,0.011574584911831835,0.006013441377641195,0.0,-0.00058676374720588,0.0001551462485550548,0.0019445844425079021,0.1646901466580397,0.2887984357964263,0.013015582880238241,0.014283385291936219,2.5564774610459218e-08,0.05987799075888844,0.47211311785390864,0.0010127520823726274
