,CO2,CH4,N2O,aerosol-radiation_interactions,aerosol-cloud_interactions,O3,contrails,land_use,BC_on_snow,H2O_stratospheric,solar,volcanic,aerosol,nonco2wmghg,halogen,anthro,total,minor
1750.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1462918848065438,0.2549104314239555,0.0,0.0,0.0,0.0,0.3720783223158124,0.0
1751.5,0.0015867320311096585,0.000609735444794142,8.499256202278267e-05,0.0016679418176799453,0.020479887545554375,-0.0002210958873740642,0.0,1.321965235781768e-05,9.942853113089505e-07,6.872963679584595e-05,0.11880846824097062,0.2970171190588223,0.021138587730755283,0.000684443814050405,1.2173702195464302e-09,0.022257941657596546,0.3970290511620814,-6.131255297302896e-05
1752.5,0.0031730860139706383,0.0012191023791197615,0.00016997560520414418,0.0027170633778600345,0.03264324133961697,-0.00020519116645043438,0.0,2.2219306717144496e-05,1.3260662712511858e-06,0.0001374592735916919,0.07369095697511503,0.30045314446747495,0.03379948184396627,0.001368508097574351,2.434740439051397e-09,0.03674488921514586,0.3706000942303431,-0.00010165249547178207
1753.5,0.004759062146055608,0.0018281013941501042,0.00025494913508412246,0.0016822369528384166,0.020714590285687923,-7.456046858186488e-05,0.0,2.7088406245738254e-05,9.944400754128171e-07,0.00020618891038753784,0.01950188905835747,0.11409359635704247,0.021381923666536806,0.0020521934514878167,3.652110658639291e-09,0.02663337030685827,0.1431909777882977,-8.290806027194066e-05
1754.5,0.006344660624683698,0.002436733079475864,0.0003399131571935584,-0.0001398793361392724,-0.00012009161028754623,0.0011198928317715606,0.0,2.801847240484443e-05,0.00012117754116430511,0.0002749185471833838,-0.010749880893809896,-0.05382777535809198,-0.000499054612042192,0.0027355004751027433,4.869480878185721e-09,0.008434330563599424,-0.06616083973646322,0.00024236360936089009
1755.5,0.007929881647011165,0.003044998023111647,0.00042486767705067106,0.0007594108454334692,0.006399008583277742,0.0015555478979033335,0.0,2.4769666895192484e-05,0.00013177624800014292,0.00034364818397922975,-0.02309282929383193,0.10799433838017124,0.006878689989636967,0.003418429766130758,6.086851097690688e-09,0.017618422505621685,0.08420916818946854,0.0002828962608793779
1756.5,0.009514725410047845,0.003652896811501083,0.0005098127001645576,0.0015045093261553697,0.019359939877199438,0.00031166845244097235,0.0,1.823009140730885e-05,1.060160235078752e-06,0.0004123778207750757,-0.026909286333312268,-0.026577423785795435,0.01990005265595087,0.0041009819206911935,7.304221317278582e-09,0.031217596843795638,-0.04062532761739861,-5.22621002709891e-05
1757.5,0.01109919211064778,0.0042604300295237384,0.0005947482320322598,0.0016482617546968315,-0.0004812978357237075,0.004132679432503452,0.0,8.15371463775773e-06,0.0018413134334215383,0.0004811074575709217,-0.017206606779603145,0.24135408771644806,0.00016226385819041318,0.004783157533315664,8.521591536866476e-09,0.01785808840667568,0.2198894877306246,0.0015466994138869517
1758.5,0.012683281945506733,0.004867598260500066,0.0006796742781422497,0.0009641511226492278,-0.00024641733999082756,0.003501605784006191,0.0,-5.326244701682788e-06,0.0009182886413825759,0.0005498370943667775,0.025726679379998167,0.29745152562702337,0.0002690322388964359,0.005464976988610507,9.738961756371442e-09,0.019401653857431592,0.3302835608768532,0.0008323463748039092
1759.5,0.0142669951111704,0.005474402086197423,0.0007645908439700409,0.0006545419144182643,-0.00019706138492871963,0.003153500851066764,0.0,-2.2654048830793132e-05,0.0008198605126081137,0.0006185667311626236,0.10124057193744093,0.2902647248287263,-3.6529220802832426e-06,0.00614643075948907,1.0956331975917873e-08,0.020773569046720418,0.3828180088165606,0.0007801139139944598
1760.5,0.015850331804031944,0.006080842086836349,0.0008494979349816591,0.000494012040845359,-0.00042361847248650403,0.0037149479219924365,0.0,-4.682392752616065e-05,0.0011989772988972014,0.0006872963679584695,0.13852423943429634,0.06287722138551881,-0.0008842204885830073,0.00682751572403661,1.2173702195464302e-08,0.02212493897171006,0.20478571216997046,0.0010362788063824108
1761.5,0.017433292220322617,0.006686918841095837,0.0009343955566336875,0.0012433139309191669,-0.00048397704651571594,0.004740541126647136,0.0,-7.748666578252119e-05,0.0015602821491884052,0.0007560260047543155,0.12934158669905724,-0.939527532824708,-0.00015384321272621587,0.007508232459627246,1.339107241496927e-08,0.025862400442773933,-0.8334450852009441,0.0012852159174859038
1762.5,0.01901587655612816,0.007292632926119164,0.0010192837143708257,0.00012358286383960834,-0.0001328792162815338,0.0031030212913740543,0.0,-0.00011073791345097267,0.00034176644713144317,0.0008247556415501613,0.09629809921193881,-0.4426527802752919,-0.00026843048482539923,0.008188581542105331,1.4608442634557164e-08,0.02664448265127291,-0.3529816783133273,0.0005224254054353401
1763.5,0.020598085007379547,0.007897984917519587,0.0011041624136274106,0.00034417223041805753,-0.00022117549305203008,0.0038712019635609184,0.0,-0.00014696600762462158,0.0005438005321803094,0.0008934852783460073,0.04652629414414227,-0.022968715537449443,-0.0002230012746209898,0.008868563545792563,1.5825812854103596e-08,0.029273377636513005,0.04277946859516212,0.0006300756080861026
