,CO2,CH4,N2O,aerosol-radiation_interactions,aerosol-cloud_interactions,O3,contrails,land_use,BC_on_snow,H2O_stratospheric,solar,volcanic,aerosol,nonco2wmghg,halogen,anthro,total,minor,natural,wmghg,anthro_nonwmghg
1764.5,0.0198114249084965,0.0070888458031277,0.0010419624651284,0.0017094433086855,0.0044775559399964,0.0020093427191301,0.0,-0.0017321117805426,-0.0002926657775595,0.0004827154677308,-0.017706666,0.197822381276875,0.0061869992486819,0.008130819409469532,1.1141213432207125e-08,0.03459652419540673,0.2147122394722817,-0.0015420620903713,0.18011571527687498,0.027942244317966033,0.0066542798774406955
1765.5,0.0212240055258879,0.0075929194095742,0.0011163261073125,-0.0004718705422278,-0.0044388364378483,0.0034117257697387,0.0,-0.0018828784010852,0.0005146016787898,0.0005171951439973,-0.037691016,0.2370721337890386,-0.0049107069800761,0.008709257453901092,1.1937014391652423e-08,0.02758320019115349,0.22696431798019212,-0.0008510815782981,0.19938111778903864,0.02993326297978899,-0.0023500627886355006
1766.5,0.0226362509219331,0.0080966925742207,0.0011906814751518,0.0007248654706997,-0.000200869682442,0.0033575002769545,0.0,-0.0020359637866998,0.0003212481153965,0.0005516748202638,-0.04981267,-0.2467281896733787,0.0005239957882577,0.00928738678218785,1.2732815351124832e-08,0.034642092918293656,-0.26189876675508506,-0.0011630408510394999,-0.29654085967337873,0.03192363770412095,0.002718455214172709
1767.5,0.0240481612710911,0.0086001657718954,0.0012650285733723,0.0005905186410897,-0.0003091138359182,0.0035533191004677,0.0,-0.0021913522958996,0.0003609544222213,0.0005861544965302,-0.0186115,0.004110759495291,0.0002814048051715,0.009865207873884011,1.3528616310570134e-08,0.03650384967346621,0.022003109168757213,-0.0012442433771481002,-0.014500740504708998,0.033913369144975114,0.0025904805284910973
1768.5,0.0254597367476847,0.0091033394761736,0.0013393674066922,-0.0008448644493758,-0.0116935039344416,0.0057785425424828,0.0,-0.0023490182994399,0.0014537515476816,0.0006206341727967,0.019999951,0.1985079403452281,-0.012538368383817399,0.010442721207283071,1.4324417270015436e-08,0.028867999534671573,0.24737589087989964,-0.00027463257896159993,0.21850789134522808,0.03590245795496777,-0.0070344584202961975
1769.5,0.0268709775259042,0.0096062141593843,0.0014136979798185,-0.0004228971678384,-0.0060407711539765,0.0046164362086461,0.0,-0.0025089309548627,0.000765018350087,0.0006551138490632,0.046988964,0.0765468980741121,-0.0064636683218149,0.011019927259421029,1.5120218229460738e-08,0.034954873916443925,0.158490735990556,-0.0010887987557125002,0.12353586207411207,0.037890904785325225,-0.0029360308688812994
1770.5,0.0282818837797987,0.0101087902926126,0.0014880202974514,-0.0004094584928569,-0.0062485134975305,0.0049167207219103,0.0,-0.0026841491859756,0.0008005622253582,0.0006895935253297,0.047066968,0.1938617602241474,-0.0066579719903874,0.011596826506083189,1.5916019188878935e-08,0.036943465582117085,0.27787219380626443,-0.0011939934352877004,0.24092872822414735,0.039878710285881885,-0.0029352447037648
1771.5,0.0296924556832852,0.0106110683457059,0.0015623343642816,0.0006363752363768,-0.0002016023231483,0.0039782459893001,0.0,-0.0028746482059919,0.0002210440902305,0.0007240732015962,0.038096633,0.2372315352989852,0.0004347729132285,0.012173419421807647,1.6711820148351342e-08,0.044349363093456245,0.3196775313924414,-0.0019295309141652,0.2753281682989852,0.04186587510509285,0.0024834879883633976
1772.5,0.0311026934101449,0.0111130487872775,0.0016366401849903,0.0013003984172903,0.0003327517252593,0.0037206548467802,0.0,-0.0030673186863918,2.00411316170876e-05,0.0007585528778627,0.022808056,0.2440196082773259,0.0016331501425496,0.012749706479888908,1.7507621107769542e-08,0.0469174802024516,0.31374514447977747,-0.0022887246769120123,0.26682766427732585,0.04385239989003381,0.003065080312417791
1773.5,0.0325125971340197,0.0116147320847118,0.0017109377642501,0.0010151492378853,7.706101335835244e-05,0.0039040936069759,0.0,-0.0032621349526549,0.0001182254688847,0.0007930325541292,-0.009126343,0.2450302919959192,0.0010922102512436523,0.013325688152383967,1.830342206721484e-08,0.048483712214982225,0.2843876612109014,-0.002350876929641,0.2359039489959192,0.04583828528640367,0.0026454269285785537
