,total,natural,anthropogenic,wmghgs,other_ant
1750,0.3440027319888308,0.3440027319888308,0.0,0.0,0.0
1751,0.33056746339510557,0.325663654161539,0.004903809233566592,0.001999050428784125,0.0029047588047823925
1752,0.3042392199377485,0.2955881463942537,0.008651073543494814,0.003997447983180819,0.004653625560313954
1753,0.26782378116885325,0.2594112054246886,0.008412575744164652,0.005995193336823979,0.0024173824073407306
1754,-0.13344580960110283,-0.1381552917562977,0.004709482155194872,0.007992287161884938,-0.0032828050066900706
1755,-0.04030350557938293,-0.050400477554522996,0.010096971975140069,0.009988730129066297,0.00010824184607376942
1756,0.11595438925626056,0.10278923072411231,0.013165158532148252,0.011984522907622556,0.0011806356245257
1757,0.18884329229731703,0.1815311030693694,0.00731218922794763,0.013979666165355115,-0.0066674769374075
1758,0.2667282672631719,0.2531629231364246,0.013565344126747314,0.015974160568621176,-0.0024088164418739
1759,0.3239640115834515,0.3104840828415159,0.013479928741935598,0.017968006782335035,-0.0044880780403994
1760,0.3505884757544902,0.3376591546879292,0.012929321066561028,0.019961205469978396,-0.007031884403417302
1761,0.34816623544860886,0.3322824961595811,0.015883739289027754,0.021953757293600357,-0.006070018004572701
1762,-0.8055343242047259,-0.8266624086822255,0.021128084477499587,0.023945662913823614,-0.0028175784363241637
1763,-0.48635954456975977,-0.5086923819671084,0.022332837397348648,0.025936922989852573,-0.003604085592503901
1764,-0.010322235838566271,-0.0418874996001359,0.03156526376156963,0.027927538179474933,0.0036377255820947
1765,0.1396725882575174,0.1149560571670664,0.024716531090451008,0.02991750913906839,-0.005200978048617399
1766,0.19434868655237264,0.1643450035528611,0.030003682999511533,0.031906836523603155,-0.0019031535240915999
1767,-0.3172044106150964,-0.35000540897128574,0.032800998356189326,0.03389552098665021,-0.0010945226304608997
1768,-0.09532679783829702,-0.1170253444387787,0.021698546600481677,0.035883563180380974,-0.014185016579899304
1769,0.22108267160298892,0.1945381752674203,0.02654449633556863,0.037870963755578836,-0.0113264674200102
1770,0.34349577707151224,0.3171025039553961,0.026393273116116167,0.039857723361636586,-0.013464450245520398
1771,0.39090258689733537,0.340469041825381,0.050433545071954355,0.041843842646568846,0.008589702425385525
1772,0.3820406390884784,0.32793911032946,0.054101528759018414,0.04382932225701061,0.010272206502007802
1773,0.3507808159723067,0.2954906161403674,0.05529019983193928,0.04581416283822486,0.009476036993714427
1774,0.30434615218899475,0.2559160117685123,0.04843014042048244,0.04779836503410763,0.0006317753863748
1775,0.2762869168823595,0.22058507142661582,0.05570184545574369,0.049781929487188195,0.0059199159685555
1776,0.25971885562214747,0.1995631586309293,0.06015569699121817,0.051764856838641744,0.0083908401525764
1777,0.26228515163839655,0.2034142036409501,0.058870947997446466,0.053747147728284504,0.0051238002691619
1778,0.3059992053271403,0.24806242516654042,0.05793678016059989,0.05572880279458706,0.002207977366012798
1779,0.3825833778848214,0.31947132738324147,0.06311205050157992,0.05770982267467402,0.0054022278269058
1780,0.4214727525919009,0.3622498170526498,0.05922293553925112,0.059690208004328886,-0.000467272465077798
1781,0.42680800168907457,0.3620943736762543,0.06471362801282027,0.06166995941800154,0.0030436685948187995
1782,0.40506141105758825,0.3378044583393047,0.06725695271828352,0.0636490775488055,0.0036078751694779993
1783,-1.9361054445717814,-2.0066354095336414,0.07052996496186004,0.06562756302853495,0.0049024019333252
1784,-1.260161186806382,-1.338953744170956,0.07879255736457402,0.06760541648765302,0.0111871408769208
1785,-0.28006453877972176,-0.3528073119882982,0.07274277320857642,0.06958263855531137,0.0031601346532649996
1786,0.08700785937242315,0.007073585589570802,0.07993427378285235,0.07155922985934665,0.0083750439235057
1787,0.2274291546111562,0.14975989189428918,0.07766926271686703,0.0735351910262865,0.0041340716905805
1788,0.3323052108046416,0.2617737110571168,0.07053149974752482,0.07551052268135106,-0.004979022933826201
1789,0.4333586912854394,0.3564966375091104,0.07686205377632899,0.07748522544846341,-0.0006231716721343975
1790,0.46679044859290064,0.38857150741301705,0.0782189411798836,0.07945929995025049,-0.0012403587703669991
1791,0.4629769558509837,0.3761140902955815,0.08686286555540218,0.08143274680804484,0.005430118747357399
1792,0.4510393591651678,0.3584921459504545,0.09254721321471332,0.08340556664189361,0.0091416465728196
1793,0.4209871403244015,0.3278978659604668,0.09308927436393472,0.08537776007056146,0.0077115142933732
1794,0.3759234659120832,0.2920944925115234,0.08382897340055978,0.08734932771153442,-0.0035203543109745016
1795,0.12358614811843976,0.0329912026889777,0.09059494542946206,0.08932027018102007,0.001274675248442
1796,0.16269852227519208,0.06750061681627181,0.09519790545892026,0.09129058809396004,0.0039073173649602
1797,0.2339526498209474,0.1404052985753746,0.09354735124557281,0.09326028206402918,0.00028706918154359964
1798,0.25710165059548584,0.1644832372650839,0.09261841333040194,0.09522935270363746,-0.0026109393732355003
1799,0.2746445937484708,0.1793620484903738,0.09528254525809698,0.0971978006239407,-0.0019152553658437006
1800,0.29537032929521506,0.20172399627509208,0.09364633302012298,0.09916562643483877,-0.0055192934147158
1801,0.33170124311019394,0.2329955035298148,0.09870573958037915,0.10113283074498394,-0.0024270911646047996
1802,0.3608582698392403,0.2616080388722199,0.0992502309670204,0.10309941416178019,-0.0038491831947598
1803,0.38346315807972975,0.2789262484798881,0.10453690959984163,0.10506537729139305,-0.0005284676915514007
1804,0.3917165193968888,0.2812568654770261,0.11045965391986268,0.10703072073875121,0.0034289331811115007
1805,0.3770495560817061,0.2727255235938592,0.10432403248784688,0.10899544510754647,-0.004671412619699601
1806,0.36668082079146846,0.2582541459333821,0.10842667485808638,0.11095955100024453,-0.0025328761421582005
1807,0.3460589679813996,0.2382093983107475,0.10784956967065212,0.11292303901808759,-0.005073469347435519
1808,0.3181508044068056,0.2165564569268997,0.1015943474799059,0.11488590976109235,-0.013291562281186395
1809,-3.2256851232494266,-3.332576100224096,0.10689097697466954,0.116848163828061,-0.009957186853391399
1810,-2.1668747419223453,-2.2750179403881545,0.10814319846580922,0.11880980181658306,-0.010666603350774097
1811,-0.5898836550094018,-0.7044219666788041,0.11453831166940232,0.12077082432304012,-0.0062325126536378825
1812,0.004672515035791799,-0.11513809998219571,0.11981061501798751,0.12273123194260359,-0.002920616924616102
1813,0.21825244906311608,0.0992096962532076,0.11904275280990849,0.12469102526924836,-0.005648272459339881
1814,0.29872633397529696,0.1869630017551909,0.11176333222010607,0.1266502048957519,-0.014886872675645894
1815,-6.34514673597296,-6.462427318391833,0.11728058241887318,0.12860877141369376,-0.011328188994822101
1816,-4.626134535067113,-4.745295721678088,0.11916118661097563,0.13056672541346853,-0.011405538802492902
1817,-1.4337490389406078,-1.5538364774818705,0.12008743854126269,0.1325240674842827,-0.012436628943020105
1818,-0.24939240995653741,-0.3668723863242757,0.1174799763677383,0.13448079821416356,-0.017000821846425204
1819,0.1475027546790751,0.0263125359631562,0.1211902187159189,0.1364369181899553,-0.015246699474036405
1820,0.26389937044283424,0.1458181985207237,0.11808117192211054,0.13839242799733215,-0.020311256075221603
1821,0.29648851104746315,0.1751904369133924,0.12129807413407076,0.14034732822079773,-0.019049254086727
1822,0.047075410545771565,-0.0753488787177998,0.12242428926357136,0.14230161944368447,-0.019877330180113097
1823,0.13434065117172878,0.006070315333831393,0.12827033583789738,0.14425530224816663,-0.0159849664102693
1824,0.26403037143112257,0.1321559700000588,0.13187440143106377,0.1462083772152579,-0.014333975784194099
1825,0.332190060154653,0.204467311084599,0.12772274907005401,0.14816084492481607,-0.020438095854762
1826,0.38369979923271563,0.2522647951699178,0.13143500406279784,0.1501127059555454,-0.018677701892747603
1827,0.4106905931722758,0.2815134551211291,0.12917713805114672,0.1520639608850061,-0.022886822833859406
