,DM,C,CO2,CO,CH4,NMHC,H2,NOx,N2O,PM2.5,TPM,TPC,OC,BC,SO2,C2H6,CH3OH,C2H5OH,C3H8,C2H2,C2H4,C3H6,C5H8,C10H16,C7H8,C6H6,C8H10,Toluene_lump,Higher_Alkenes,Higher_Alkanes,CH2O,C2H4O,C3H6O,NH3,C2H6S,HCN,HCOOH,CH3COOH,MEK,CH3COCHO,HOCH2CHO,NMVOC
2007,4516.320343418019,2202.978899201413,7507.120127093892,338.85976548888516,13.80945288894017,17.02227616054303,9.559410872338518,15.370436833829551,0.9096773000743206,35.99708484879373,46.25295260212907,17.681616753024734,15.694526796034575,1.9476921988646345,2.248830830920769,3.3004455256665084,7.5040502243364475,0.13703313782690268,0.6005089101563601,1.264407094837402,4.2676986321070105,3.469657642098818,0.3965330346947188,0.9587738791501815,0.6583330275332113,1.2716142638463261,0.22246365667245116,1.9740962638697932,0.8511415656915052,0.41494645331136815,4.94378897374085,3.7468566045623612,1.393590372169174,3.9949605166245914,0.007222536713553546,2.1516176341618083,1.7747434201333514,16.21714096880075,1.3155049242705765,3.296913937636668,1.8862290487203741,64.02531173270847
2008,3833.4339438427724,1862.8930092170988,6339.892494588964,291.9470631797225,11.615657240103893,16.8704573604264,7.543553185932037,12.940023007425971,0.8059273704034036,31.275969309683923,39.52726627877303,15.471397439248772,13.78978318570614,1.6512465070847617,2.061345714155186,3.0406777803426928,6.390947943056041,0.11775313582468161,0.5868401884305048,0.9749332617152675,3.7094576312777825,3.0778834283845224,0.35755005783810945,1.1652079051930868,0.5772049303803759,1.1875643505585072,0.19084714343685458,1.7938502358167074,0.7352303186084209,0.43411979546952995,4.122147613589057,2.8639052939672025,1.1287151244246152,3.660666438943577,0.006767824166108266,2.0595397849379378,1.4061489427989187,14.395674709328114,1.0584682742658755,2.7984068514778246,1.5566323421048702,55.73647486739361
2009,3793.7705082310003,1862.5407140380598,6311.00175131597,304.9724152620612,14.208308860966707,15.115414418615345,7.8151181164651975,12.67236167285314,0.7680352593631126,30.30872879681473,38.79169743620984,15.03602427085351,13.456070814465676,1.549585089123412,1.9337127968530314,2.819652539431936,7.324331574132561,0.11589447545608522,0.5230851073718261,0.9617440982594486,3.867822664549027,3.370616687577146,0.5579373311326414,0.8993359805157893,0.7737679591866321,1.5673765466950909,0.18386356643371154,2.3003344486927317,0.7151710674330929,0.37178245561722123,4.053686242250945,3.330046330167759,1.245329979346256,3.384686194843855,0.006300147911400001,3.207567332357099,1.3717230856785474,14.842089127475454,1.082833819645303,2.7694525434943276,1.5577454808581859,59.819490591670224
2010,4411.047407799066,2150.493158486055,7318.483640048173,336.30865416767983,13.881326787410988,16.84491342223363,9.400528299301516,14.772043843513815,0.9039974705243625,35.7659125259289,45.87327280711334,17.805531855995657,15.857504999444723,1.9101539235269647,2.2353665073341875,3.3009789863581758,7.482897580914065,0.1360114582859191,0.608779155026412,1.2350307290414817,4.2158845356926316,3.418625174294026,0.39931604041698915,1.0652441104802586,0.6796760259655338,1.3215611031636358,0.23035931264583143,2.046547611034894,0.8501731054858636,0.42299494367350854,4.918914824498527,3.702969112825632,1.4145683933063506,4.062623958929244,0.0072637646494908585,2.208069979710492,1.7669788672294835,15.893251030352559,1.2910183940444158,3.2200646921415643,1.8930217531340867,63.73020068437183
2011,3836.3443626080875,1872.0435602391087,6371.465787179134,292.33413817316193,12.113906772327335,15.526816135870707,7.606172284191057,13.082982337382688,0.7991034406141975,30.811812124959243,38.7251546258712,15.047747012440645,13.426842713020234,1.5890578746575046,1.9992537215338302,2.925364283082279,6.5166339837486245,0.11431313884453917,0.5404845313739888,0.977286015122247,3.703624569283857,3.1881721947456265,0.39505344098295,0.9858234432616567,0.6246184215107002,1.296846855151475,0.1751388772499739,1.9179983728484262,0.7046352741122957,0.37921170939687215,3.9592895201233924,2.9842712032377516,1.1304263383128472,3.388031639172261,0.006387466197270644,2.4199383869998683,1.3339278234817902,14.434532088335557,1.0182058718375244,2.8005314571003184,1.5023565983870604,56.03507186472889
2012,4204.620599497487,2047.4093411822403,6940.209866303887,335.76068367551943,14.303832023538533,17.889946732938927,8.506187930666213,13.58753232903129,0.9221548938793763,35.762264528261944,44.76308129405593,18.291132217835994,16.486588476748445,1.7717160720882048,2.331002071454603,3.442580161188269,7.544926444041956,0.1339443493247936,0.6640632386645975,1.0713409874447422,4.1962432583988285,3.559286199292364,0.457485870917673,1.5317302729443563,0.7835240190754844,1.6350410445332793,0.23356858360605218,2.427357949439433,0.8345539537713111,0.4752067228196637,4.6402402087913845,3.37143551867984,1.3979501113822974,4.201049199159677,0.007842771966236168,2.9103420594788822,1.5595529005819786,15.898840927776483,1.127327423764255,3.0693731185813813,1.810260378418001,64.78401847488354
2013,3638.660859722604,1773.2621084523767,6024.374675331369,283.2223179673548,11.826983787020328,15.154475080684369,7.298413094466488,12.070459752849729,0.7762383612326574,30.15671878819125,37.86669864083416,15.145533434003227,13.590405604738962,1.525861858458865,1.9644357885687234,2.870335426629033,6.313386111966121,0.11343113585818689,0.5439636787433729,0.9315016385354932,3.564020887190802,3.0278026428006326,0.3762057632527044,1.155384788999096,0.625843990284734,1.2982012048489822,0.1856713341751239,1.9310599535461397,0.6986124314728114,0.38677040993717826,3.909768996775685,2.86700646911856,1.141748051490856,3.420559267227671,0.0065268593450950796,2.3474402525454443,1.3117038344717564,13.644403399962249,0.9702101743718774,2.656222496427756,1.5053118693974599,54.38253380214715
2014,4174.013229852281,2044.5872061737577,6899.533739923912,350.9149925898547,16.672451385882486,17.22344392168852,8.852776136797383,13.182394668644458,0.8927845836704837,35.296837706127185,44.99118081222487,18.27117881809125,16.49806114902704,1.741374127165573,2.2457296953973143,3.3396973549438176,8.464926657775324,0.1348047194024602,0.6440935807583719,1.0722689167308932,4.382661408445818,3.753100988942724,0.6314531481991253,1.3916047645432017,0.9480879344629074,1.927666056833896,0.2457452902732676,2.8468111404903467,0.8493232188882825,0.46307600330912835,4.777025037463628,3.801569540839173,1.5403552190109695,4.239207773044571,0.0075932367205812715,3.7260618121916687,1.6372344376963908,16.362886720237412,1.218836201976205,3.047029737389568,1.8870143101486596,69.10092743767383
2015,4646.545757790622,2289.8348149138324,7683.833470830405,415.15780889557595,21.75893988914658,18.221523988820987,10.373742731320872,14.13954809147652,0.990681960578643,39.580258199825835,51.0286416523734,20.832621017558846,18.896146711684608,1.901933756389106,2.4419791738466117,3.6981882352729065,10.651459762994202,0.1514526994342913,0.7096736409611463,1.2034727454908625,5.149467678045948,4.4891389686538385,0.9112706796714914,1.4717542530331327,1.2942479379370284,2.605732686444126,0.296101333518173,3.8170899713767628,0.9734216015910087,0.5033120118543112,5.510383828715418,4.79530317254347,1.933471545475895,4.887450388403988,0.008210518680582849,5.276907524348442,1.9270385344542493,18.915976599531835,1.4498029650788222,3.3919784915642937,2.222954184636742,83.35781157130899
2016,3840.8640725775567,1869.2928190624987,6355.635872799211,296.0112066338591,12.101312148816474,15.680626585551124,7.874398523388144,12.748103806546368,0.8156033117057632,31.77196546725686,40.13720148597993,15.925042521566922,14.24909282528685,1.64435158578183,2.0412668866583843,3.0174464004937085,6.525587343480365,0.11915633841042902,0.5699273449895383,1.0209455086607344,3.713016536492696,3.077897764519921,0.35501205096154054,1.154273745615849,0.6183233929443859,1.2575530550863065,0.20169976115317823,1.904915161873977,0.7440709744649707,0.40372208914762125,4.2102643439415735,3.0573370416316465,1.2138147909835797,3.6637474541772383,0.0067038273266564535,2.136664228910259,1.4612353592544542,14.135372189391353,1.063875302263965,2.803830846212572,1.6216146283930752,56.39426002660436
2017,3971.7280715547254,1927.6193390712901,6542.046332511991,312.5530704442036,12.632096316070848,17.600844785144055,7.958868324797568,12.79258349045294,0.877605785273041,34.23605495831174,42.82657444545413,17.682093381452272,15.93988767084212,1.7116607869137617,2.2604109146037037,3.3071775102406713,6.804729775151723,0.13025140826325124,0.6503344920386267,1.0192133612239247,3.908279342409163,3.2305961745540337,0.3625376957018063,1.6082921784947093,0.672484947348534,1.4019902683037806,0.2281613861395457,2.1126253494901914,0.8039858925361838,0.47454282649157714,4.465505731945565,3.0362440249439655,1.2964624923763342,4.062139247163927,0.007828103050003341,2.333466488098214,1.4923200977284556,14.71692190754922,1.0562020711411757,2.8993615661494165,1.7365296176572156,59.75604470902729
2018,3769.5119987098865,1832.7133520369664,6214.694845143212,299.70056439388327,12.471945041090224,16.500585649195703,7.530102562592352,12.134924069392026,0.8341742167350659,32.40789054567038,40.42564540243741,16.700362623399283,15.074657631747975,1.596743178731736,2.137309343345357,3.12815264792588,6.630503676728329,0.12245562207300711,0.6106428743877428,0.952313737383052,3.747126677388431,3.1598237393313275,0.3835625789686434,1.4980022395678512,0.6816749004213755,1.4321532642655774,0.21245957032825893,2.130971222119714,0.755300552667524,0.4414823817294082,4.178671257597292,2.9300981993547732,1.2409954687394968,3.807507820235012,0.00734328201459121,2.4997001804890817,1.382322166169657,14.162443257029576,0.9884541699848767,2.75174383250501,1.629333986524869,57.65773148569535
2019,4752.156101551485,2325.0628975546683,7829.326820152773,408.93764391187375,19.377761637934064,20.78460935630378,10.132949156245225,14.295898538930322,1.0410703639577799,42.43129887880851,53.95368365576144,23.12863558504354,21.091601981389303,2.0033861705541165,2.76512680231711,3.9178547894419395,9.761301157813381,0.17213806058739972,0.7872192362375832,1.219590924373842,5.078785540913799,4.264504088166296,0.7108863798108624,2.21972997664558,1.133391897168198,2.301649569956183,0.3174140489200301,3.4241103984878376,1.0329237552503971,0.5783223984628979,5.769276687327805,4.33704506413198,1.8808084952237953,5.050990182760937,0.010428482461388958,4.385551716535237,1.8736603715587525,18.249352171826306,1.3333021979872424,3.4690740473725423,2.3184706488771933,80.54679210553847
2020,4066.54959893377,1976.9987618642238,6714.526542735428,317.59501948168,12.869997677550431,17.701619586502296,8.334288983008744,13.098198952403834,0.8681316915293307,34.9368954964965,44.262264215418604,18.305455339627546,16.507350575808225,1.7665990781749938,2.300203185614308,3.2416312490358803,6.931096408437722,0.13985636381897532,0.6378413605201699,1.0783319458489287,3.983337971211243,3.21861993565769,0.3672568128171886,1.6386959737241968,0.666732147378769,1.3420061195167687,0.23655434440703232,2.059837086389186,0.832826160963876,0.46741608593030215,4.694864165791292,3.211060063671546,1.3481795665529477,3.9948947397873353,0.008388766370054456,2.2623888938953693,1.5521380651422265,14.688879610776146,1.1005113505771664,2.9685812848382036,1.8259772580468985,60.503008991319774
2021,4742.174361117881,2289.0094609793305,7696.879079845377,412.354608362594,17.51740634232984,24.090265654385135,9.553030081419365,13.387709296046706,1.1843209862607302,46.26783627351323,56.81399721800825,25.868241309858586,23.753090800183173,2.085034063302769,3.137420509366236,4.632694519091703,9.071410019425548,0.1780140423086715,0.9818477343023139,1.1571356613239758,5.031788382632299,4.127060102036144,0.5005744878612437,3.2457380265413422,1.0668823163722976,2.2973481591650877,0.3698183054821509,3.42526372203654,1.1087546074811105,0.7390630707063778,5.95071614074698,3.683324465447721,1.9012041492383693,6.071314480573028,0.011861758284552095,3.6683113587944094,1.905662764823236,18.0255219049243,1.2074959091858584,3.4617873794691407,2.426760639555126,80.17603962723649
2022,3379.8362849472337,1643.228327809453,5584.74551445577,261.69163344257726,10.616934911594631,14.335500619018772,6.881631485352501,11.121332206877447,0.7216180248106677,28.29652166326842,35.754697414439505,14.356151753267206,12.870491424697281,1.4586184410681575,1.8394032407673966,2.694431259742346,5.743051672871932,0.10784128990457266,0.5188021979465505,0.8902050061254061,3.2864217667802875,2.701004803251384,0.3099586864848285,1.136334944757259,0.5437059089751813,1.1067452757630574,0.18366637223911583,1.6823986787569338,0.667549781177394,0.3750270172696956,3.762282572625967,2.65186055837529,1.076299283926659,3.2972653947740627,0.006221755647373839,1.864392526693566,1.2882317945387558,12.44047933906473,0.9328926766956158,2.4672805529726944,1.4501350731642824,49.88722079575088
