,solar,volcanic,aerosol-radiation_interactions,aerosol-cloud_interactions,contrails,land_use,BC_on_snow,CO2,CH4,N2O,HFC-134a,HFC-23,HFC-32,HFC-125,HFC-143a,HFC-152a,HFC-227ea,HFC-236fa,HFC-245fa,HFC-365mfc,HFC-43-10mee,NF3,SF6,SO2F2,CF4,C2F6,C3F8,c-C4F8,CFC-12,CFC-11,CFC-113,CFC-114,CFC-115,CFC-13,HCFC-22,HCFC-141b,HCFC-142b,CH3CCl3,CCl4,CH3Cl,CH3Br,CH2Cl2,CHCl3,Halon-1211,Halon-1301,Halon-2402,n-C4F10,n-C5F12,n-C6F14,i-C6F14,C7F16,C8F18,CFC-112,CFC-112a,CFC-113a,CFC-114a,HCFC-133a,HCFC-31,HCFC-124,O3,H2O_stratospheric
1760,0.0044305664,0.0868996653397796,-0.0010371089925818276,-0.005586959791786568,0.0,-0.0011529443512736,0.0005344381785049926,0.014157746731468256,0.005069537418697001,0.0007444250581041065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95800959445302e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00247628502610919,0.00034479669235176524
1761,0.023978101,-1.2294245478251693,-0.0001916894786516046,-0.005102809714944171,0.0,-0.0012941024557611,0.0006954880217774679,0.015571669981584827,0.005574817565828636,0.0008188218451105119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.753810553871217e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031602805320087037,0.0003792763615869413
1762,0.00691106,-0.5353117062139818,-0.0002811696801349967,-0.0015134416684855726,0.0,-0.0014376824045534,0.00015234069706495065,0.016985257311146234,0.006079795359234079,0.0008932103387766961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.549611513343624e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002068421170075814,0.0004137560308221173
1763,-0.00932915,0.0306024689303956,-0.00017494927594034415,-0.0019388005809664204,0.0,-0.0015837029128298,0.00024239638745104228,0.018398508895160873,0.006584471278796365,0.0009675905438648325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0345412472788926e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025806408485064395,0.00044823570005729334
1764,-0.017706666,0.197822381276875,0.001709443328056758,0.004477555939996429,0.0,-0.0017321117805426,-0.0002926657775595538,0.019811424908496553,0.007088845803127712,0.0010419624651284778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1141213432207123e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020093426535516216,0.00048271536929246937
1765,-0.037691016,0.2370721337890386,-0.00047187054949568663,-0.004438836437848348,0.0,-0.0018828784010852,0.0005146016787898996,0.02122400552588796,0.007592919409574256,0.001116326107312592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1937014391652425e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034117257984053887,0.0005171950385276454
1766,-0.04981267,-0.2467281896733787,0.0007248654778892409,-0.0002008696824420836,0.0,-0.0020359637866998,0.0003212481153965142,0.022636250921933106,0.008096692574220795,0.0011906814751518491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2732815351124832e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033575002714325195,0.0005516747077628214
1767,-0.0186115,0.004110759495291,0.0005905186465430341,-0.00030911383591822306,0.0,-0.0021913522958996,0.00036095442222139226,0.024048161271091117,0.0086001657718954,0.0012650285733723943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3528616310570134e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003553319096713997,0.0005861543769979975
1768,0.019999951,0.1985079403452281,-0.0008448644614868328,-0.011693503934441612,0.0,-0.0023490182994399,0.0014537515476816427,0.02545973674768476,0.009103339476173648,0.0013393674066922937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4324417270015436e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005778542639876794,0.0006206340462331734
1769,0.046988964,0.0765468980741121,-0.00042289717491772905,-0.006040771153976511,0.0,-0.0025089309548627,0.0007650183500870386,0.02687097752590421,0.009606214159384348,0.0014136979798185598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5120218229460738e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004616436250110945,0.0006551137154683495
1770,0.047066968,0.1938617602241474,-0.0004094584998744979,-0.006248513497530522,0.0,-0.0026841491859756,0.0008005622253582093,0.028281883779798737,0.010108790292612661,0.0014880202974514815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5916019188878935e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004916720763544536,0.0006895933847035255
1771,0.038096633,0.2372315352989852,0.0006363752419807702,-0.00020160232314837476,0.0,-0.0028746482059919,0.00022104409023052292,0.029692455683285265,0.010611068345705932,0.0015623343642816364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6711820148351342e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003978245967537324,0.0007240730539387016
1772,0.022808056,0.2440196082773259,0.0013003984308707396,0.000332751725259355,0.0,-0.0030673186863918,2.00411316170876e-05,0.03110269341014497,0.011113048787277554,0.0016366401849903563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.750762110776954e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037206547959983322,0.0007585527231738826
1773,-0.009126343,0.2450302919959192,0.0010151492478936816,7.706101335835244e-05,0.0,-0.0032621349526549,0.00011822546888479872,0.03251259713401976,0.011614732084711808,0.0017109377642501797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.830342206721484e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039040935658052624,0.0007930323924090586
1774,-0.019360328,0.2451740202553738,-0.000707735119553696,-0.008701479446187415,0.0,-0.0034590477594578,0.0010823496359076425,0.03392216702842077,0.012116118704168094,0.0017852271067253234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9099223026660143e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005698331837785823,0.0008275120616442346
1775,-0.049594264,0.2451920089225772,0.0005784214866735076,-0.004717310006980202,0.0,-0.0036580456898458,0.001002890714964753,0.035331403266720296,0.012617209110585757,0.001859508217070831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9895023986105445e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005779979186966033,0.0008619917308794107
1776,-0.039781496,0.2451930089719744,0.0006698988115450878,-0.0004630979550817609,0.0,-0.0038591090127037,0.00044782251155764776,0.036740306022155264,0.013118003767688315,0.001933781099933047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0690824945550747e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00462414946559046,0.0008964714001145867
1777,0.0139781255,0.245192300059949,0.0006923151008822301,-0.006740855993062311,0.0,-0.0040621991110292,0.0013499015400366809,0.03814887546783001,0.013618503137987925,0.0020080457599496414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1486625905023154e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006484187801736757,0.0009309510693497627
1778,0.060233865,0.2420003226686858,0.00027093244972343263,-0.010926001753768143,0.0,-0.0042673153084553,0.0017866116744805745,0.03955711177671381,0.014118707682789963,0.0020823022017496338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.228242686444135e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007596586484301127,0.0009654307385849387
1779,0.05742576,0.171343044918275,0.0006554980920207887,-0.0057719399806998445,0.0,-0.0044743879567927,0.0012089841321597527,0.04096501512163764,0.01461861786219723,0.0021565504299534237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3078227823886653e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006297074323861448,0.0009999104078201148
1780,0.03563174,0.2223673830666498,-0.0005440220492158516,-0.011931517741086108,0.0,-0.0046827906681588,0.0016331909169074565,0.04237258567530135,0.015118234135114417,0.002230790449172392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.387402878335906e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006995397070827943,0.0010343900770552908
1781,0.02716062,0.2415890849591704,0.0004461769467954235,-0.009441219867353105,0.0,-0.0048924764217624,0.0016499073382206318,0.043779823610271426,0.015617556959252812,0.002305022264009783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4669829742777257e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007358737000953071,0.0010688697462904668
1782,-0.008003101,0.2446700754406874,0.00019149684300409425,-0.007195605997432626,0.0,-0.0051040680055817,0.001219055555032584,0.04518672909897281,0.01611658679113387,0.0023792458790594453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.546563070222256e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006468865401472465,0.0011033494155256428
1783,-0.024555324,-2.0897208153864777,0.00042852429300467175,-0.005497598254660237,0.0,-0.0053175423743408,0.0010814211260277607,0.046593302313703344,0.01661532408609441,0.0024534612989084367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.626143166166786e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064942202902609205,0.001137829084760819
1784,-0.045912527,-3.063102507909573,0.0020428699428054952,-0.0004726952363172511,0.0,-0.0055328259477644,0.0009401121029808403,0.047999543426625615,0.017113769298289963,0.0025276685281327583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7057232621086058e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006655965573375661,0.001172308753995995
1785,-0.037223,-0.3121261312445316,0.00023322538953892994,-0.007870769578075795,0.0,-0.005749935452351,0.0013391229053228205,0.04940545260976455,0.017611922880700306,0.00260186757130167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7853033580558465e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007292329318866278,0.001206788423231171
1786,0.014149732,0.0300424468678125,0.001289608644816496,-0.003479149734043674,0.0,-0.0059688066889761,0.0012392335079981433,0.05081103003501487,0.01810978528513232,0.0026760584329760095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8648834540003767e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007301975884254969,0.0012412680924663519
1787,0.050686304,0.068339647405655,0.0007940197519393346,-0.008331607026998315,0.0,-0.0061894442954333,0.0016584806636494869,0.05221627587413878,0.018607356962225534,0.0027502411177069194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.944463549944907e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00823048345456891,0.001275747761701528
1788,0.058502197,0.1537138920512229,-0.0004889889682605768,-0.019207074823714164,0.0,-0.0064118224962548,0.0027459283402750077,0.05362119029875774,0.019104638361455064,0.0028244156300384713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.024043645889437e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010382982345251493,0.001310227430936704
1789,0.049578663,0.2228129875594718,-4.2788369469202436e-05,-0.01325247987697477,0.0,-0.0066358926640428,0.0020309816642817015,0.05502577348036697,0.01960162993113732,0.0028985819745050816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.103623741833967e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009173575110961974,0.00134470710017188
1790,0.033385254,0.0046330679665235,-8.269216893436452e-05,-0.014334277920209894,0.0,-0.0068926838656732,0.002177250388969756,0.0564300255903272,0.020098332118432545,0.0029727401556337227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1832038377784975e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009642931804424536,0.001379186769407056
1791,0.013619312,0.1550354772370767,0.0009214969405623166,-0.0069396774566145005,0.0,-0.0071822029634717,0.0015267558136103367,0.057833946799862354,0.020594745369350517,0.0030468901779430665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.262783933723028e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008628162580925698,0.001413666438642232
