,CO2,CH4,N2O,aerosol-radiation_interactions,aerosol-cloud_interactions,O3,contrails,land_use,BC_on_snow,H2O_stratospheric,solar,volcanic,aerosol,nonco2wmghg,halogen,anthro,total,minor
1750.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032366126923442755,0.29403841235184525,0.0,0.0,0.0,0.0,0.31667306733534434,0.0
1751.5,0.0015867320311096585,0.000609735444794142,8.499256202278267e-05,0.0016679309110329361,0.020479887545554375,-0.00022103112420427773,0.0,1.7897600764115472e-05,9.942853113089505e-07,6.87509994966256e-05,0.0012484882317959295,0.30468837943395566,0.021138579243291357,0.000684443814050405,1.2173702195464302e-09,0.022264408877105155,0.31446010229938454,-5.197975760327758e-05
1752.5,0.0031730860139706383,0.0012191023791197615,0.00016997560520414418,0.0027170456549360507,0.03264324133961697,-0.0002050593381717913,0.0,3.1614641995409856e-05,1.3260662712511858e-06,0.0001375019989932512,-0.004541357562463612,0.3013389223754471,0.033799480696166374,0.001368508097574351,2.434740439051397e-09,0.036764279176600426,0.30849970779340097,-8.571966789683335e-05
1753.5,0.004759062146055608,0.0018281013941501042,0.00025494913508412246,0.001682224276993292,0.020714590285687923,-7.451378983347225e-05,0.0,4.106863961055276e-05,9.944400754128171e-07,0.00020625299848987686,-0.011883559721477385,0.1202511477263342,0.021381920204223654,0.0020521934514878167,3.652110658639291e-09,0.026672988305637583,0.11407623382776945,-6.276912471776617e-05
1754.5,0.006344660624683698,0.002436733079475864,0.0003399131571935584,-0.00013987901201952327,-0.00012009161028754623,0.0011196317352961244,0.0,4.660338472202365e-05,0.00012117754116430511,0.0002750039979865024,-0.021530251440307423,-0.02096878521876156,-0.0004990549514267103,0.0027355004751027433,4.869480878185721e-09,0.008467737539961356,-0.04220373873370041,0.00026274050763329366
1755.5,0.007929881647011165,0.003044998023111647,0.00042486767705067106,0.0007594033483664636,0.006399008583277742,0.0015556722801251506,0.0,4.778946312293434e-05,0.00013177624800014292,0.0003437549974831281,-0.026591799583773067,0.13551601747491207,0.006878687518000343,0.003418429766130758,6.086851097690688e-09,0.017672809517132536,0.10560583671408975,0.00030761940318683946
1756.5,0.009514725410047845,0.003652896811501083,0.0005098127001645576,0.0015044967733701584,0.019359939877199438,0.0003116538940178296,0.0,4.56379588928186e-05,1.060160235078752e-06,0.0004125059969797537,-0.02707414807193159,-0.023430037538638333,0.019900044950882486,0.0041009819206911935,7.304221317278582e-09,0.03128444323542079,-0.036883728817412316,-1.894870619533672e-05
1757.5,0.01109919211064778,0.0042604300295237384,0.0005947482320322598,0.0016482473772723174,-0.0004812978357237075,0.004132717893451996,0.0,3.9163849999497475e-05,0.0018413134334215383,0.00048125699647637933,-0.01497895631721853,0.24250687844629418,0.00016225457613784777,0.004783157533315664,8.521591536866476e-09,0.017929183103227175,0.22483024442118912,0.0015995216301399873
1758.5,0.012683281945506733,0.004867598260500066,0.0006796742781422497,0.0009641406013425937,-0.00024641733999082756,0.003501776270680523,0.0,2.8750714249159245e-05,0.0009182886413825759,0.0005500079959730149,-0.004359333404424891,0.29731166987728136,0.0002690218696951555,0.005464976988610507,9.738961756371442e-09,0.0194723495519282,0.3031240041958455,0.000874159968250497
1759.5,0.0142669951111704,0.005474402086197423,0.0007645908439700409,0.0006545301065379102,-0.00019706138492871963,0.003153327375973804,0.0,1.595264286512718e-05,0.0008198605126081137,0.0006187589954696405,0.0007852984778817101,0.3012984807548607,-3.6629953094582734e-06,0.00614643075948907,1.0956331975917873e-08,0.020850477337058332,0.3155629815739427,0.0008250607410492916
1760.5,0.015850331804031944,0.006080842086836349,0.0008494979349816591,0.0004940018033807408,-0.00042361847248650403,0.0037144483342933074,0.0,-2.69513676892252e-06,0.0011989772988972014,0.0006875099949662662,0.007847412189324148,0.10875715091925028,-0.0008842260261919021,0.00682751572403661,1.2173702195464302e-08,0.02221903312778275,0.1293644269681387,0.0010875089986359704
1761.5,0.017433292220322617,0.006686918841095837,0.0009343955566336875,0.0012432980116368895,-0.00048397704651571594,0.004740447366845262,0.0,-2.810153590084939e-05,0.0015602821491884052,0.0007562609944628918,0.03624798177107496,-0.9194728771344354,-0.00015385438261057526,0.007508232459627246,1.339107241496927e-08,0.025965763268942593,-0.8782045347817105,0.0013488539404494587
1762.5,0.01901587655612816,0.007292632926119164,0.0010192837143708257,0.00012357707584693996,-0.0001328792162815338,0.0031026491759031127,0.0,-5.73810045322701e-05,0.00034176644713144317,0.0008250119939595174,0.011565817510064665,-0.40035364150408,-0.0002684396479223444,0.008188581542105331,1.4608442634557164e-08,0.026747647024124348,-0.3709707455033297,0.0005805821420346165
1763.5,0.020598085007379547,0.007897984917519587,0.0011041624136274106,0.0003441625234875684,-0.00022117549305203008,0.003870983005947019,0.0,-8.950541457156332e-05,0.0005438005321803094,0.000893762993456143,-0.0036002156452302272,0.03829977156932908,-0.00022300553187468847,0.008868563545792563,1.5825812854103596e-08,0.02938424379171308,0.056740494934895344,0.0006929121655107976
1764.5,0.022179917769850357,0.008502975389386035,0.0011890316598279459,0.003287360776306318,0.03703485756417049,0.00301403100985796,0.0,-0.00012429640900640026,7.789985439114388e-07,0.0009625139929527687,-0.008177632685589322,0.24757976330072176,0.0387480156053661,0.009548179043494103,1.704318307360856e-08,0.06722045910148794,0.27470325665976764,0.00014834324043266632
1765.5,0.02376137503916514,0.009107604914288794,0.0012738914583871254,0.0007163715352556193,-0.0003906913932659251,0.005117617402558214,0.0,-0.0001619196978329309,0.0011544754017563422,0.0010312649924493944,-0.01855708377319496,0.2967018311570009,-0.00043554741946910913,0.01022742860650421,1.826055329315499e-08,0.03392504597733364,0.2879311904743426,0.0010530193232516066
1766.5,0.02534245701079543,0.009711874063285188,0.0013587418147079052,0.0013007383485189772,0.004744312012849666,0.0050362787064660314,0.0,-0.00020420267411887626,0.0007206992560886645,0.0011000159919460199,-0.02469817750852455,-0.18452525519395507,0.005481943496180189,0.010906312804610036,1.9477923512742884e-08,0.04082891449707902,-0.1950440598704397,0.000787585914405445
1767.5,0.026923163880057256,0.010315783405925113,0.0014435827341835084,0.001198164822586907,0.0013523096689265711,0.005330008591748282,0.0,-0.0002473984293816728,0.0008097777733443906,0.0011687669914426453,-0.008360525406704613,0.005144720512720429,0.0020177375298492265,0.011584832206098999,2.0695293732289316e-08,0.040940587796298604,0.03276578826864861,0.0008315159113031939
1768.5,0.028503495842114007,0.01091933351025612,0.001528414222197939,0.002344258402421281,-0.0010540920740161601,0.008667862504992003,0.0,-0.0002938144822256965,0.0032613970595865268,0.0012375179909392712,0.03101249182001646,0.2484377579865403,-0.0007478894164239284,0.012262987377764302,2.1912663951835746e-08,0.04247806732084629,0.2986277688684077,0.002488353124111041
1769.5,0.030083453091980614,0.011522524942830273,0.001613236284122587,0.0012158975908330698,-0.0006283010567324766,0.006924693212073859,0.0,-0.00034126878151746027,0.0017162689191853506,0.0013062689904358967,0.07090565712651867,0.09580039823738858,-0.00048442241157387473,0.012940778884908473,2.3130034171382175e-08,0.043263005988701704,0.18913670820416786,0.0013544128339232717
1770.5,0.03166303582451427,0.012125358268707902,0.00169804892532117,0.0012957551164168375,-0.0006460712271735591,0.007375122512233474,0.0,-0.0004010056647717662,0.0017960092919337566,0.0013750199899325224,0.07106501879168348,0.2426229448839738,-0.00046264064421898133,0.013618190280473176,2.4347404390887143e-08,0.04561178582041248,0.331117917787155,0.0013829997426923002
1771.5,0.03324224423442398,0.012727834051464588,0.0017828521511463237,0.001113375661425277,0.006926984939987587,0.005967402505524014,0.0,-0.0004650804418543585,0.0004958980419085194,0.001443770989429148,0.05786093165658854,0.29690132621841725,0.007566828251399841,0.01429521979258785,2.5564774610475037e-08,0.0528569588421294,0.3835592598003355,0.0005961382000368742
1772.5,0.03482107851626679,0.013329952853195808,0.0018676459669401324,0.002256037838448821,0.023295418215445184,0.00558101362122466,0.0,-0.0005321006566083179,4.496097550574696e-05,0.0015125219889257837,0.03553686771438652,0.30539677294389894,0.024604331921894457,0.014971883990556255,2.678214482998e-08,0.07032806228940755,0.3827166459975522,0.00034218126423351684
1773.5,0.03639953886444382,0.01393171523452273,0.0019524303780346463,0.0017036280790535385,0.015949450072775446,0.0058561733072134544,0.0,-0.0006029239050755054,0.0002652311512266463,0.001581272988422409,-0.0016356106005149618,0.30666166943440776,0.016962580506130573,0.015648183439796137,2.7999515049526433e-08,0.06500338054069726,0.34988820655340663,0.00042191399763122985
1774.5,0.03797762547320979,0.0145331217545973,0.00203720538975242,0.0016452632172882003,-0.000873423785821206,0.00854754568225477,0.0,-0.0006745670569527613,0.002428181022832357,0.0016500239879190348,-0.00790994180851111,0.3068415490224792,-0.0007569775203129292,0.016324118704247364,2.9216885269072863e-08,0.05401338415808284,0.3299118062613392,0.0016419294171448405
1775.5,0.039555338536663986,0.015134172971108022,0.0021219710074055387,0.002358319967326008,-0.0005818112014834845,0.008670017446703334,0.0,-0.0007463349572405455,0.0022499201009201285,0.0017187749874156605,-0.024101479110111634,0.30686406229898294,0.000694883510359043,0.016999690346376887,3.043425548861929e-08,0.058026627107437556,0.30989604857977515,0.0014777088649357319
1776.5,0.04113267824875411,0.01573486944028503,0.002206727236296162,0.0014304996633834588,0.002314636121287822,0.006936263190816099,0.0,-0.0008195360727803316,0.0010046606827280274,0.001787525986912286,-0.01889403329033535,0.30686531388634863,0.003058122258391862,0.017674917795767683,3.165162570816573e-08,0.06090600558499132,0.323520477712255,0.0006952029302258448
1777.5,0.04270964480327947,0.016335211716905447,0.0022914740817165497,0.003114298518314568,-0.0007978763309179033,0.009726336280003599,0.0,-0.0008973507951034557,0.003028416320813488,0.0018562769864089116,0.02389143454803938,0.3068644266648405,0.0008285728465305507,0.018349856185388917,3.2868995927753615e-08,0.06283812813315208,0.3722997200147565,0.0018929259593878608
1778.5,0.044286238393888115,0.016935200354298883,0.002376211548949091,0.0036601295942175916,-0.0011511653183359633,0.011394943624262535,0.0,-0.000978114058898799,0.004008147108126023,0.0019250279859055375,0.09107983925343427,0.30286958542448494,0.00037016888315551805,0.019024435709301235,3.4086366147258586e-08,0.06551766587589794,0.42057389190720085,0.0025239755883458915
1779.5,0.04586245921407331,0.017534835904352473,0.002460939643266338,0.002807425236184685,-0.0006756831386485166,0.009445664506120086,0.0,-0.0010597406922499867,0.0027122772801175094,0.001993778985402163,0.08697864683048728,0.21444019746541387,0.0008350385479384165,0.01969865877228266,3.5303736366805015e-08,0.06660108842063563,0.33646657233447314,0.001578093839794324
1780.5,0.047438307457181486,0.018134118917516227,0.00254565836993055,0.002830688794320565,-0.0010852044919807302,0.01049315443684635,0.0,-0.0011438460648480898,0.0036639576154809702,0.002062529984898789,0.055047574834443155,0.2782984600129153,-0.00038394811057455527,0.020372389075124935,3.652110658639291e-08,0.06770245221820816,0.36957048608776,0.002167159885948972
1781.5,0.04901378331640978,0.018733049942808697,0.0026303677341947035,0.0035032477064318355,-0.0010684131739197838,0.011038167425220955,0.0,-0.0012285654868978582,0.003701459819626199,0.002131280984395414,0.04293351800361757,0.30235491092645805,0.0005152450536821723,0.021045751902867053,3.7738476805897874e-08,0.07123542949189447,0.38839451678206255,0.0021326298557862704
1782.5,0.05058888698479685,0.01933162952782124,0.0027150677413010525,0.0024719734501529545,-0.000805336679722296,0.009703352564505724,0.0,-0.0013130309000596206,0.0027348718623868714,0.0022000319838920398,0.0012071686958274536,0.3062108492142403,0.00022570015042466416,0.021718751968055075,3.895584702544431e-08,0.07187844470126724,0.3578974834746296,0.001439584414040425
1783.5,0.05216361865523906,0.01992985821872426,0.0027997583964840997,0.0023710367815825547,-0.0007371600030260928,0.009741385136055726,0.0,-0.0013999464895441058,0.0024260979712979504,0.002268782983388665,-0.009655485314654249,-1.5628788394782906,0.0004066137993273107,0.022391379617106112,4.017321724499073e-08,0.07426264039715907,-1.5266015018543082,0.0011949209296359662
1784.5,0.05373797852048137,0.020527736560271213,0.0028844397049657333,0.003700856852238917,0.012299596873688822,0.00998400448577187,0.0,-0.0014871096411875392,0.002109080367434876,0.0023375339828852907,-0.021447692741886546,-2.29086012711195,0.014401146947892574,0.023063644923815064,4.13905874644957e-08,0.08738806431993175,-2.264827501955745,0.000947679897197664
1785.5,0.055311966773114604,0.021125265095805267,0.0029691116719601472,0.002732220901541183,-0.0009016612617848412,0.01093855537996572,0.0,-0.001578823844902173,0.0030042351547688484,0.0024062849823819166,-0.016623255773902054,-0.23343564469404232,0.00024642342694383636,0.023735548522530615,4.260795768408359e-08,0.07868352682759519,-0.20365874745379986,0.0014427772023737778
1786.5,0.05688558360558382,0.02172244436726271,0.0030537743026719244,0.0033878099051155484,-0.0006959791602485835,0.010953025347689604,0.0,-0.0016670351686974543,0.0027801397876904056,0.0024750359818785524,0.025877643813357908,0.03759888965292221,0.0014997864473494983,0.024407103982568658,4.3825327903630027e-08,0.0827958771398587,0.13367160137294445,0.0012427940336484401
1787.5,0.05845882921018572,0.02231927491517961,0.003138427602294585,0.0037663634767360907,-0.001097482860179559,0.012345794475711313,0.0,-0.0017581887534950443,0.003720693517701456,0.0025437869813751783,0.0777517212013887,0.08552881438155403,0.0008076922382947875,0.025078346167667992,4.5042698123176456e-08,0.08433516104152138,0.22344476842890076,0.0017802297706699076
1788.5,0.06003170377905942,0.022915757278695336,0.0032230715760135794,0.005042236898158895,-0.0019182345702132852,0.015574560803801998,0.0,-0.0018511672343260758,0.006160311663358175,0.0026125379808718033,0.08926961196091195,0.19237686233697754,-0.000418379140281914,0.02574923146884995,4.6260068342722885e-08,0.08731329981062601,0.3301830157116249,0.003432429544669193
1789.5,0.06160420750420271,0.0235118919955594,0.0033077062290033403,0.0039050935667934855,-0.0014593617929912401,0.013760439850255013,0.0,-0.0019445869438809214,0.00455637528883515,0.002681288980368429,0.07634742716600565,0.27885614541810816,-0.00010084502837216364,0.02641979774308501,4.7477438562269314e-08,0.08808429824905066,0.4050081728861317,0.002202712345987514
1790.5,0.06317634057746284,0.024107679602134516,0.003392331566429806,0.004164877142980895,-0.0015446203999400232,0.014464478832928375,0.0,-0.00204802156098912,0.004884519660800117,0.0027500399798650547,0.05303117307624708,0.005798402906204085,-0.00010545882519121681,0.02708996893768397,4.869480878181575e-08,0.09053437838151739,0.13705066424005807,0.0023517407802974067
1791.5,0.06474810319053384,0.024703120633403425,0.003476947593449443,0.0036022426408332158,-0.0010762147617122404,0.012942316547584412,0.0,-0.0021616582461186644,0.0034251773827213955,0.00281879097936168,0.02627587040252603,0.19403085995536368,0.0008247285306072623,0.027759772652366614,4.991217900136217e-08,0.09271897973791078,0.28965109511147324,0.0013090387944349514
1792.5,0.06631949553496502,0.025298215622972416,0.0035615543152078084,0.00384521360333388,-0.0008500036670835246,0.01298667505101442,0.0,-0.0022765990541266943,0.003124830351022272,0.002887541978858306,0.021230868278046447,0.28480438012048254,0.001632339137172752,0.02842924966906077,5.1129549220867144e-08,0.09621310912007638,0.3788944077203572,0.0010373233235115862
1793.5,0.06789051780215678,0.025892965103077068,0.0036461517368430304,0.0033525931323723124,-0.0008670029885523375,0.012704508585274197,0.0,-0.0023901472496363502,0.0028859079699279917,0.0029562929783549315,0.010425982081746374,0.2809240999723756,0.0011546736437854886,0.029098393049549903,5.234691944041357e-08,0.09720629611123986,0.36566528052707004,0.0008023592701038964
