,CO2,CH4,N2O,aerosol-radiation_interactions,aerosol-cloud_interactions,O3,contrails,land_use,BC_on_snow,H2O_stratospheric,solar,volcanic,aerosol,nonco2wmghg,halogen,anthro,total,minor
1750.5,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.04923913566184396,0.184289131976231,0.0,0.0,0.0,0.0,0.2651469195689261,0.0
1751.5,0.0012458208977208568,0.00040609947543292235,6.365985655022282e-05,-0.0005278640599686411,-9.844913066265754e-05,-0.0006338191532101247,0.0,-1.1700365923076026e-05,-0.0007768606589772743,-1.14808648440335e-07,0.03996645323172448,0.18429452517843792,-2.5298615724676846e-05,0.00047961276714816376,3.7312503469534286e-10,0.0011609889079707448,0.2584884572747772,-0.0007394284684770581
1752.5,0.0024913450988897842,0.0008119535097480645,0.0001273127446394896,-0.0005956442767919086,-0.00017158420920923998,-0.0005851024528411067,0.0,-3.12009757948694e-05,-0.0010462684460241026,-2.2954790806165224e-07,0.024782389593474494,0.1842963365054949,0.0001374445778285339,0.0009589719033049485,7.462500693906857e-10,0.0032393311255285765,0.23938861709725337,-0.000979179514100043
1753.5,0.003736572758411949,0.0012175624966879245,0.0001909586681201746,-0.0005901825385640364,-0.00023274541597887713,-0.0001863428529485113,0.0,-5.850182961538012e-05,-0.0008075318650556718,-3.44217890179151e-07,0.006500925711286321,0.18429694814355566,-0.0001698394689126327,0.0014380747489065636,1.1193751040980306e-09,0.005292803132277597,0.20743180748596846,-0.0007255578421441319
1754.5,0.00498150403107428,0.001622926828940963,0.0002545976308385777,-0.0008489698324087992,-0.006768746604546774,0.00037857499054344475,0.0,-9.36029273846082e-05,-2.522342700083155e-08,-4.588187058100428e-07,-0.03216778046786149,-0.1460889292580449,-0.0072848241546540436,0.0019169227256724672,1.4925001387933734e-09,0.0015405076583340077,-0.16303406418438907,-4.391453742153933e-05
1755.5,0.006226139071542386,0.0020280468981459117,0.00031822963663234586,7.106059492364718e-05,-0.0005769566623142242,0.0005164267492031248,0.0,-0.0001365042691025536,-2.2335086752422754e-08,-5.733504656747699e-07,-0.06882983858932733,-0.005627547301917573,-0.0002972911064971941,0.0023955236076603635,1.8656251734887162e-09,0.010250441889879211,-0.06114362665682271,-7.692495620488931e-05
1756.5,0.007470478034357474,0.002432923094895175,0.0003818546893330989,-0.000814897612737038,-0.0005621127345424161,0.00012323470556615659,0.0,-0.0001872058547692164,-0.0009036029498609694,-6.878132801979668e-07,-0.08019306466111725,0.11687635782098628,-0.0006441499989540703,0.002873876621717139,2.2387502081840592e-09,0.010975731489080195,0.07161633801527165,-0.0008223923901785023
1757.5,0.008714521073942902,0.0028375558087394364,0.0004454727927642225,-0.0013430866186525889,-0.021868191915347387,0.0013522055436177207,0.0,-0.00024570768438459653,-8.061250412164358e-07,-8.022072595097615e-07,-0.051593345017407914,0.16145049677621262,-0.02188987939274446,0.003351980495294956,2.611875242891404e-09,-0.0043847858377287635,0.13390593718616453,8.428077429839481e-05
1758.5,0.0099582683446,0.0032419454281909527,0.0005090839507434928,-0.00040373571999634413,-0.008840154027877035,0.0011515378973774358,0.0,-0.000312009757948694,-3.6665024342891694e-07,-9.16532513446709e-07,0.008319538068857027,0.17661371167021736,-0.008669448494909806,0.003829835249415599,2.985000277586747e-09,0.009921636840703523,0.2089616493502535,-1.5704237953718108e-05
1759.5,0.011201720000510366,0.0036460923407275617,0.0005726881670797554,-0.000778806589048746,-0.00942768988233445,0.0010487252635259776,0.0,-0.0003861120754615088,-3.1280212017965713e-07,-1.030789151552922e-06,0.03393769458010136,0.18171585635169193,-0.009642185319605081,0.004307441272310616,3.3581253122820894e-09,0.010588468203287212,0.25742412810874626,-7.898440584469177e-05
