,CO2,CH4,N2O,aerosol-radiation_interactions,aerosol-cloud_interactions,O3,contrails,land_use,BC_on_snow,H2O_stratospheric,solar,volcanic,aerosol,nonco2wmghg,halogen,anthro,total,minor
1750.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1462918848065438,0.3083915005074953,0.0,0.0,0.0,0.0,0.4230276465222927,0.0
1751.5,0.0015853628090543384,0.0006096773969722661,8.441839054748041e-05,0.0014087920900915818,0.015951781565801813,-0.00021157151081114493,0.0,-3.88006474321184e-06,3.997734539186685e-07,9.315479717273563e-05,0.11880846824097062,0.30840052555256064,0.016451961004748588,0.00068389288651201,1.217370219536354e-09,0.017693675897086446,0.4068111995430416,4.291633403066813e-05
1752.5,0.0031703480584772217,0.0012189863130405896,0.00016882754032235498,0.0023199014281946395,0.02502277302013728,-0.0001953096704319067,0.0,-1.034683931523157e-05,5.384110336386711e-07,0.00018625329282594754,0.07369095697511503,0.30840355664757435,0.025904612591664822,0.0013674072244544689,2.434740439072708e-09,0.0290996308461019,0.37596292444009133,8.270769766136366e-05
1753.5,0.0047549559453924015,0.0018279273393308293,0.0002532274544332,0.0014058551944030862,0.01633536306541182,-6.220203149036957e-05,0.0,-1.9400323716059195e-05,4.15556894421312e-07,0.00027929557727987683,0.01950188905835747,0.30840458016956557,0.016811776486766877,0.0020505434151920792,3.6521106586482187e-09,0.02241553148027881,0.3337122276340764,0.00012764762402984916
1754.5,0.006339186666773167,0.0024365010653864174,0.00033761813798053653,-0.00018596581431179536,-0.00011384965507767716,0.0011341228269006497,0.0,-3.104051794569471e-05,4.901548096666903e-05,0.00037228174061297993,-0.010749880893809896,-0.08730007772587028,-0.0004965439682914813,0.0027333017465367214,4.869480878184573e-09,0.008853114438209778,-0.099897273144537,0.0003378893319872879
1755.5,0.007923040419438422,0.0030447080791748274,0.00042199959605341154,0.000609890371674032,0.005235587458238112,0.001547094708640421,0.0,-4.526742200413812e-05,4.3402707315155375e-05,0.00046521187266291696,-0.02309282929383193,-0.0033629195542643174,0.005567947847068342,0.003415683003316343,6.086851097720926e-09,0.01684165225197131,-0.014765984384891769,0.0004010025710732049
1756.5,0.009506517400048767,0.003652548967092681,0.0005063718337328789,0.001221707118621717,0.016238358715990418,0.0003691825824213279,0.0,-6.208103589138942e-05,4.6499519323398314e-07,0.0005580860630273319,-0.026909286333312268,0.19558220810825505,0.016471546203352536,0.004097694540380774,7.30422131725728e-09,0.02847894964341843,0.16797596811156648,0.0002458853931406228
1757.5,0.011089617805114827,0.0042600243139726615,0.0005907348560890735,0.0015021174842712024,-0.0003391505398523427,0.004050894042094599,0.0,-8.148135960744861e-05,0.0015665042903645434,0.0006509044010649087,-0.017206606779603145,0.2701730721967831,0.00028260297754915785,0.004779345507314272,8.521591536832792e-09,0.018532142185862212,0.2500131946613038,0.0017959829614641626
1758.5,0.012672341830991949,0.004867134703088467,0.0006750886681846918,0.0007693236120332466,-0.00023006277204183412,0.003449740336999506,0.0,-0.00010346839315231571,0.0007124939060668549,0.0007436669758961291,0.025726679379998167,0.2955473660769173,0.00015914038619168442,0.005460627136213423,9.738961756369146e-09,0.02001634309023706,0.32985724728392923,0.0010352635108422136
1759.5,0.014254689673883108,0.005473880716160816,0.0007594332750705875,0.00042042455849955745,-0.00028922661003361066,0.003141737542685664,0.0,-0.00012804213652599069,0.0006078534200564514,0.0008363738764041889,0.10124057193744093,0.304085352214533,-0.00029099488706968413,0.006141534900411911,1.0956331975905498e-08,0.02126542901432222,0.39773211489202576,0.0009871291569775243
1760.5,0.015836661529832253,0.006080262933363745,0.0008437686817892513,0.00035141774550642436,-0.0003244792461019639,0.003707084024270071,0.0,-0.00015520258972847356,0.0009371974887969937,0.0009290251912359607,0.13852423943429634,0.30695402056543886,-0.0008071403516476194,0.006822048033544464,1.2173702195441852e-08,0.023062126003500022,0.43063769660874396,0.0012855045767965706
1761.5,0.017418257594738067,0.006686281933329858,0.0009280948933748411,0.0010091329302527774,-0.00042594321164576837,0.004686684355682376,0.0,-0.00018494975275976433,0.0012469376643858777,0.0010216210088027965,0.12934158669905724,0.30791766060572795,-0.0002130458516539863,0.0075021872065067045,1.3391072414978205e-08,0.026739451262561678,0.4277196274604397,0.001574379313129735
1762.5,0.01899947806434188,0.007291938293156173,0.0010124119148507496,-0.0001629373225541702,-0.0002653662272497886,0.0031366162774051002,0.0,-0.000217283625619863,0.00012102418827953402,0.0011141614172814208,0.09629809921193881,-0.6662347806083972,-0.000637056815111183,0.008181952093022719,1.4608442634553716e-08,0.027430780004765048,-0.5753420414490293,0.0007818957765575942
1763.5,0.020580323134229212,0.007897232588409806,0.0010967197512311113,1.8433108704813225e-05,-0.0003270291775742669,0.0038799559653263115,0.0,-0.00025220420830876955,0.0002860614794148404,0.0012066465046147977,0.04652629414414227,-0.4034950961000564,-0.0005775311521507427,0.008861344175360546,1.5825812854090074e-08,0.030102143851635906,-0.3453868290755525,0.0009066869874432102
1764.5,0.022160792999836695,0.008502165393133669,0.0011810184075213266,0.0027441698987016256,0.029103339555937233,0.00303840464518987,0.0,-0.00028971150082648397,4.2368824345878934e-07,0.0012990763585130048,-0.0012578832585106656,-0.026888303344828595,0.030282062865271405,0.009540364036808616,1.7043183073626424e-08,0.06013430459339336,0.019601247697381113,0.0004931032531539159
1765.5,0.023740887856448192,0.009106737279852152,0.001265307888718091,0.0003829985013291368,-0.00042187165453478194,0.005103821082155062,0.0,-0.00032980550317300626,0.0008039441889102183,0.001391451066454097,-0.01756466827752557,0.18864895859676992,-0.0006822601762100796,0.010219012259116077,1.826055329316278e-08,0.03480500317052994,0.1857524671033577,0.0012890581832121042
1766.5,0.025320607899190842,0.009710948819576808,0.0013495881998074539,0.0008380887706440145,0.004779202464910864,0.005020886365332819,0.0,-0.00037248621534833655,0.0003912382037476859,0.0014837707156849782,-0.02474078579594111,0.26813018785723697,0.005205474620156622,0.010897289255917843,1.947792351273829e-08,0.04163372530739024,0.25913103497892925,0.0010391558671124608
1767.5,0.02689995332304338,0.010314800581811875,0.0014338593457668193,0.0007084237036064485,0.002348558046365908,0.005316305579869897,0.0,-0.00041775363735247465,0.0004536971942303824,0.001576035393222246,-0.0179355621564083,-0.23430625861956444,0.002672304412684791,0.011575246478368304,2.0695293732274646e-08,0.04214556913676208,-0.2314359729407443,0.0010918564493773042
1768.5,0.028478924322832246,0.010918293134559375,0.001518121331565468,0.001993580636381497,-0.0008078194066627306,0.008549414992306072,0.0,-0.00046560776918542075,0.0026631468681011126,0.0016682451858529657,0.03021947646014395,-0.1020660863818288,-0.0005842481466399284,0.012252846962798065,2.1912663951810996e-08,0.043805285236950715,-0.047808803297883624,0.002846502663703088
1769.5,0.030057521093227638,0.011521427044325957,0.0016023741621611382,0.0007250521801777456,-0.0007384807137002054,0.0068857298927883,0.0,-0.0005160486108471746,0.0012405461958273174,0.0017604001801357222,0.1284972828220935,0.13634715483318657,-0.0009472457992675216,0.012930084791380443,2.3130034171347354e-08,0.04413145085512773,0.28205120914272513,0.0016347031951175778
1770.5,0.03163574382875183,0.012124202876126661,0.0016866178425049816,0.0007498077031848157,-0.0008209206820006181,0.0073274464778189195,0.0,-0.0005690761623377364,0.0012945721501972209,0.0018525004624011905,0.17591208257402097,0.2501047433916514,-0.0010560216639730546,0.013606949627899436,2.4347404390883705e-08,0.046406927568428284,0.43267258259267805,0.0016705821112087472
1771.5,0.03321359272377388,0.012726621193491893,0.0017708523775381443,0.0007693119324647617,0.00723781117009061,0.005972498176211756,0.0,-0.000624690423657106,9.029537208296904e-05,0.001944546118753203,0.1646901466580397,0.2887984357964263,0.007617785934175533,0.014283395641153171,2.5564774610459218e-08,0.05441477287198136,0.4679571767396149,0.0009246407280702363
1772.5,0.03479106797251253,0.01332868255847207,0.001855077772192286,0.0019110203240868687,0.01977593045587793,0.005604441854695104,0.0,-0.0006828913948052837,1.7612984283213315e-07,0.00203653723506946,0.13038896122005428,0.30181796821165024,0.020671518572974088,0.014959474221369696,2.6782144829995565e-08,0.06812659405592704,0.45671421286712055,0.0007273197982202746
1773.5,0.036368169769030935,0.013930387531643431,0.0019392940313901054,0.0013654247008763386,0.014303063812011173,0.0058864297435644985,0.0,-0.0007436790757822692,8.482512706707101e-08,0.0021284738970024173,0.07683392444440437,0.3061923701410698,0.01491695122591314,0.015635183454780422,2.7999515049531923e-08,0.06483556620495336,0.41646224782446,0.0008015707989050128
