year,stratospheric_AOD,volcanic_ERF
-490.37500000000216,0.0029104031069026545,0.19999671408029834
-490.29166666666885,0.0029104039863902848,0.19999669649054574
-490.20833333333553,0.0029104039485163768,0.19999669724802388
-490.1250000000022,0.0029104034431793008,0.1999967073547654
-490.0416666666689,0.002910403504276659,0.19999670613281825
-489.9583333333356,0.002910407032923131,0.1999966355598888
-489.8750000000023,0.04148532035038561,-0.5715016307893607
-489.79166666666896,0.06795265544191025,-1.1008483326198535
-489.70833333333564,0.08535005486027741,-1.4487963209871968
-489.62500000000233,0.09600186452701365,-1.6618325143219215
-489.541666666669,0.10168250889104431,-1.7754454016025347
-489.4583333333357,0.10374294875843874,-1.8166541989504235
-489.3750000000024,0.1032083503317491,-1.8059622304166307
-489.2916666666691,0.10085335659581796,-1.7588623556980076
-489.20833333333576,0.09726016505903312,-1.686998524962311
-489.12500000000244,0.09286349785244742,-1.599065180830597
-489.04166666666913,0.08798578276800868,-1.5015108791418221
-488.9583333333358,0.08286432360890766,-1.3990816959598018
-488.8750000000025,0.0776717975274639,-1.2952311743309266
-488.7916666666692,0.07253167238898699,-1.1924286715613883
-488.7083333333359,0.06753006124497817,-1.0923964486812119
-488.62500000000256,0.06272498131727443,-0.9962948501271371
-488.54166666666924,0.058153462870619343,-0.9048644811940354
-488.45833333333593,0.05383870433878471,-0.8185693105573427
-488.3750000000026,0.04978811780520997,-0.7375575798858479
-488.2916666666693,0.04600403355231964,-0.6618758948280413
-488.208333333336,0.042482803672172595,-0.5914512972251005
-488.1250000000027,0.03921666525585427,-0.526128528898734
-488.04166666666936,0.036195088305204216,-0.4656969898857328
-487.95833333333604,0.033405800940868896,-0.40991124259902645
-487.87500000000273,0.030835529263344888,-0.3585058090485463
-487.7916666666694,0.028470568457815506,-0.31120659293795866
-487.7083333333361,0.026297166862311833,-0.26773856102788524
-487.6250000000028,0.024301826171828956,-0.2278317472182277
-487.54166666666947,0.022471497770425616,-0.19122517919016088
-487.45833333333616,0.0207937249749206,-0.15766972328006054
-487.37500000000284,0.01925671265015749,-0.12692947678479835
-487.2916666666695,0.017849369246261976,-0.0987826087068881
-487.2083333333362,0.01656131689174772,-0.07302156161660298
-487.1250000000029,0.015382878780348335,-0.04945279938861527
-487.0416666666696,0.01430506810693675,-0.027896585920383563
-486.95833333333627,0.01331955250194773,-0.008186273820603163
-486.87500000000296,0.012418624389573142,0.009832288426888589
-486.79166666666964,0.011595175953792112,0.026301257142509193
-486.7083333333363,0.010842653782116395,0.04135170057602354
-486.625000000003,0.010155035939422805,0.05510405742989534
-486.5416666666697,0.009526789856191382,0.0676689790945238
-486.4583333333364,0.008952840304184652,0.07914797013465841
-486.37500000000307,0.008428534465963844,0.08963408689907457
-486.29166666666976,0.007949609578365343,0.09921258465104457
-486.20833333333644,0.007512163733425297,0.1079615015498455
-486.1250000000031,0.007112625469629562,0.11595226682576021
-486.0416666666698,0.006747726290691623,0.12325025040451898
-485.9583333333365,0.006414476503783112,0.1299152461426892
-485.8750000000032,0.01019444738765664,0.05431582846521864
-485.79166666666987,0.01271824212173135,0.0038399337837244363
-485.70833333333655,0.014305863728951361,-0.02791249836067579
-485.62500000000324,0.015201528216186318,-0.045825788105374916
-485.5416666666699,0.015591170690961519,-0.053618637600878934
-485.4583333333366,0.015615946869049458,-0.05411416116263772
-485.3750000000033,0.015382664927552749,-0.04944852233270354
-485.29166666667,0.014971808800295788,-0.041231399787564314
-485.20833333333667,0.014443722658868582,-0.030669676959020203
-485.12500000000335,0.013843349612973574,-0.018662216041120047
-485.04166666667004,0.013203857595958749,-0.005872375700823537
-484.9583333333367,0.012549428285493784,0.007216210508475748
-484.8750000000034,0.011897402393585022,0.020256728346651
-484.7916666666701,0.01125995328382578,0.033005710541835834
-484.7083333333368,0.010645365940782971,0.04529745740269202
-484.62500000000347,0.010059022904346094,0.057024318131429566
-484.54166666667015,0.009504159010641238,0.06812159600552668
-484.45833333333684,0.008982438407354144,0.07855600807126856
-484.3750000000035,0.008494390286572687,0.08831697048689771
-484.2916666666702,0.00803973093389084,0.09741015754053464
-484.2083333333369,0.00761761025095514,0.10585257119924864
-484.1250000000036,0.007226791473389079,0.11366894675056986
-484.04166666667027,0.0068657894758383615,0.12088898670158421
-483.95833333333695,0.006532964604018989,0.12754548413797165
-483.87500000000364,0.006226598316268962,0.1336728098929722
-483.7916666666703,0.0059449526320952215,0.139305723576447
-483.708333333337,0.005686308583371993,0.14447860455091158
-483.6250000000037,0.005448998947007196,0.14922479727820753
-483.5416666666704,0.005231424475148926,0.1535762867153729
-483.45833333333707,0.005032068503196678,0.15756340615441788
-483.37500000000375,0.004849501662678029,0.16121474296479088
-483.29166666667044,0.00468238593476807,0.16455705752299002
-483.2083333333371,0.004529471545569991,0.16761534530695163
-483.1250000000038,0.004389599507634088,0.1704127860656697
-483.0416666666705,0.0042616946296082595,0.17297088362618623
-482.9583333333372,0.004144761874391978,0.1753095387305119
-482.87500000000387,0.004037880854267606,0.1774471591329993
-482.79166666667055,0.0039402022885785416,0.17940073044678062
-482.70833333333724,0.0038509447828932422,0.1811858805604866
-482.6250000000039,0.0037693915589085527,0.18281694504018037
-482.5416666666706,0.0036948852237289535,0.18430707174377237
-482.4583333333373,0.003626822337649063,0.18566832946537018
-482.375000000004,0.003564649716134042,0.1869117818956706
-482.29166666667066,0.003507860057503345,0.1880475750682845
-482.20833333333735,0.0034559897107233188,0.18908498200388507
-482.12500000000404,0.0034086150880324726,0.190032474457702
-482.0416666666707,0.003365349238384673,0.19089779145065797
-481.9583333333374,0.0033258378019450207,0.19168802017945102
-481.8750000000041,0.003289755735228174,0.19240966151378797
-481.7916666666708,0.0032568050170749805,0.19306867587685184
-481.70833333333746,0.00322671367111782,0.19367050279599504
-481.62500000000415,0.0031992344560488523,0.1942200870973744
-481.54166666667084,0.003174141551230079,0.19472194519374986
-481.4583333333375,0.003151228705481956,0.19518020210871231
-481.3750000000042,0.0031303063149394693,0.19559864991956205
-481.2916666666709,0.003111200698943543,0.19598076223948058
-481.2083333333376,0.00309375379208311,0.19632970037668923
-481.12500000000426,0.003077821872897958,0.19664833876039228
-481.04166666667095,0.0030632744629643673,0.1969392869590641
-480.95833333333763,0.003049992074449766,0.19720493472935613
-480.8750000000043,0.0030378641100323994,0.19744749401770345
-480.791666666671,0.003026789799732963,0.1976689802236922
-480.7083333333377,0.0030166766545402135,0.19787124312754717
-480.6250000000044,0.003007441350054054,0.19805594921727038
-480.54166666667106,0.002999008787124354,0.19822460047586435
-480.45833333333775,0.002991309938271285,0.19837857745292575
-480.37500000000443,0.0029842808329808026,0.1985191595587354
-480.2916666666711,0.002977862063127029,0.19864753495581086
-480.2083333333378,0.0029720004834161242,0.19876476655002895
-480.1250000000045,0.0029666474617116114,0.1988718269841192
-480.0416666666712,0.0029617598776531784,0.19896957866528786
-479.95833333333786,0.0029572981366882225,0.19905881348458698
-479.87500000000455,0.0029532246157350675,0.19914028390365007
-479.79166666667123,0.0029495046656332663,0.1992146829056861
-479.7083333333379,0.002946106902455188,0.19928263816924768
-479.6250000000046,0.002943003435751959,0.19934470750331226
-479.5416666666713,0.002940170288592349,0.19940137044650447
-479.458333333338,0.00293758423303734,0.19945309155760466
-479.37500000000466,0.0029352236326653544,0.19950030356504433
-479.29166666667135,0.002933067740354974,0.19954342141125195
-479.20833333333803,0.0029310985988877884,0.19958280424059566
-479.1250000000047,0.0029292998474788183,0.19961877926877508
-479.0416666666714,0.002927657668486563,0.19965162284862017
-478.9583333333381,0.002926159402055041,0.19968158817725062
-478.8750000000048,0.002924791890666852,0.19970893840501439
-478.79166666667146,0.002923542876204909,0.19973391869425328
-478.70833333333815,0.002922401059980683,0.19975675501873777
-478.62500000000483,0.002921357925207335,0.1997776177142047
-478.5416666666715,0.002920405513320268,0.1997966659519461
-478.4583333333382,0.0029195372050526947,0.19981403211729754
-478.3750000000049,0.0029187447452561424,0.1998298813132286
-478.2916666666716,0.002918020920122226,0.1998443578159069
-478.20833333333826,0.002917358936264785,0.19985759749305576
-478.12500000000495,0.002916754354647047,0.1998696891254105
-478.04166666667163,0.002916202483185626,0.1998807265546389
-477.9583333333383,0.002915699426405723,0.199890787690237
-477.875000000005,0.0029152407908545844,0.19989996040125974
-477.7916666666717,0.0029148217065782353,0.19990834208678673
-477.7083333333384,0.002914437788670502,0.19991602044494142
-477.62500000000506,0.002914086584977679,0.19992304451879786
-477.54166666667174,0.0029137662324779734,0.19992945156879194
-477.45833333333843,0.002913474929607291,0.1999352776262056
-477.3750000000051,0.002913209347569876,0.19994058926695393
-477.2916666666718,0.0029129665011452923,0.19994544619544558
-477.2083333333385,0.002912744070050935,0.19994989481733272
-477.1250000000052,0.002912540463754415,0.19995396694326315
-477.04166666667186,0.0029123548409784434,0.19995767939878256
-476.95833333333854,0.0029121865538280583,0.19996104514179025
-476.87500000000523,0.018117488106561053,-0.10414498591286961
-476.7916666666719,0.02855082138222115,-0.3128116514260716
-476.7083333333386,0.03540956693816804,-0.44998656254500935
-476.6250000000053,0.039609674486277266,-0.5339887135071939
-476.541666666672,0.04185017994513945,-0.5787988226844375
-476.45833333333866,0.04266322961108419,-0.5950598160033322
-476.37500000000534,0.04245273367750396,-0.5908498973317278
-476.29166666667203,0.041524037116531735,-0.5722759661122833
-476.2083333333387,0.04010681436923453,-0.5439315111663391
-476.1250000000054,0.03837272076775875,-0.5092496391368235
-476.0416666666721,0.03644912636819661,-0.47077775114558074
-475.95833333333877,0.0344296947007112,-0.4303891177958725
-475.87500000000546,0.03238246602400168,-0.3894445442616822
-475.79166666667214,0.030356034544802134,-0.3489159146776913
-475.7083333333388,0.02838428221366095,-0.3094808680548676
-475.6250000000055,0.026490032521043896,-0.27159587420252645
-475.5416666666722,0.024687859865669386,-0.2355524210950363
-475.4583333333389,0.022986232772705652,-0.2015198792357616
-475.37500000000557,0.021389149997935886,-0.1695782237403663
-475.29166666667226,0.019897366729639033,-0.13974255837442923
-475.20833333333894,0.018509341908667484,-0.11198206195499824
-475.1250000000056,0.01722193036711007,-0.08623383112385
-475.0416666666723,0.016030925103415465,-0.062413725849957864
-474.958333333339,0.01493145903671944,-0.04042440451603735
-474.8750000000057,0.01391828995324615,-0.020161022846571577
-474.79166666667237,0.012986019057844302,-0.001515604938534601
-474.70833333333906,0.012129239608423582,0.015619984049879791
-474.62500000000574,0.011342645637076878,0.03135186347681389
-474.5416666666724,0.010621109822821995,0.045782579761911545
-474.4583333333391,0.009959728200168135,0.05901021221498874
-474.3750000000058,0.009353851982043382,0.0711277365774838
-474.2916666666725,0.008799104785359044,0.08222268051117057
-474.20833333333917,0.008291388530097464,0.09237700561640215
-474.12500000000585,0.007826882217939318,0.10166713185956508
-474.04166666667254,0.007402038667384013,0.11016400287067117
-473.9583333333392,0.007013570111403312,0.1179333739902852
-473.8750000000059,0.006658439784098411,0.12503598053638323
-473.7916666666726,0.006333844062991023,0.13152789495853098
-473.7083333333393,0.006037203156571489,0.13746071308692165
-473.62500000000597,0.005766145043927593,0.14288187533979957
-473.54166666667265,0.005518491989291221,0.14783493643252701
-473.45833333333934,0.005292245537298844,0.15235986547237454
-473.375000000006,0.005085570770554096,0.15649336080726953
-473.2916666666727,0.004896787077949132,0.16026903465936881
-473.2083333333394,0.004724354272190377,0.1637176907745439
-473.1250000000061,0.00456686396655936,0.16686749688716424
-473.04166666667277,0.004423027587808011,0.1697442244621912
-472.95833333333945,0.004291666565500564,0.17237144490834017
-472.87500000000614,0.004171702383469799,0.17477072854895548
-472.7916666666728,0.004062147724606221,0.17696182172622701
-472.7083333333395,0.0039621007914738575,0.17896276038887432
-472.6250000000062,0.0038707383089398536,0.18079001003955436
-472.5416666666729,0.0037873086952588723,0.18245860231317398
-472.45833333333957,0.0037111248014015433,0.18398228019032056
-472.37500000000625,0.0036415577170184478,0.18537362187798248
-472.29166666667294,0.003578032756664336,0.18664412108506473
-472.2083333333396,0.0035200246878343703,0.18780428246166403
-472.1250000000063,0.0034670552118819006,0.1888636719807134
-472.041666666673,0.0034186876991880227,0.189831022234591
-471.9583333333397,0.003374523229815366,0.19071431162204414
-471.87500000000637,0.003334196069589677,0.1915208548265579
-471.79166666667305,0.0032973722421316327,0.1922573313757188
-471.70833333333974,0.003263746722159746,0.1929298417751565
-471.6250000000064,0.003233042280566222,0.19354393060702701
-471.5416666666731,0.003205005733999203,0.19410466153836736
-471.4583333333398,0.003179406482118339,0.19461664657598465
-471.3750000000065,0.003156032156622637,0.19508413308589873
-471.29166666667317,0.003134688748559731,0.1955110012471568
-471.20833333333985,0.0031151986590780842,0.19590080303678975
-471.12500000000654,0.0030974019071141065,0.1962567380760693
-471.0416666666732,0.003081152337678559,0.19658172946478025
-470.9583333333399,0.0030663155863567986,0.1968784644912155
-470.8750000000066,0.0030527687840047816,0.1971494005382558
-470.7916666666733,0.003040398606189059,0.19739680409457028
-470.70833333333997,0.0030291021949861684,0.19762273231862806
-470.62500000000665,0.003018786810526427,0.19782904000782287
-470.54166666667334,0.0030093681703582333,0.1980174128111868
-470.45833333334,0.0030007689501598133,0.1981893972151552
-470.3750000000067,0.002992917558124759,0.19834642505585626
-470.2916666666734,0.002985748460870519,0.19848980700094107
-470.2083333333401,0.0029792010589389556,0.19862075503957233
-470.12500000000676,0.0029732221142441304,0.19874033393346882
-470.04166666667345,0.002967763359576417,0.19884950902682308
-469.95833333334014,0.0029627799996297718,0.198949176225756
-469.8750000000068,0.0029582300488432693,0.19904017524148607
-469.7916666666735,0.0029540752431957596,0.19912327135443625
-469.7083333333402,0.002950280316630725,0.19919916988573694
-469.6250000000069,0.002946814124021756,0.19926849373791633
-469.54166666667356,0.002943649730240519,0.19933178161354106
-469.45833333334025,0.00294076131353565,0.1993895499476384
-469.37500000000693,0.002938124636374983,0.1994422834908518
-469.2916666666736,0.002935716776050984,0.19949044069733177
-469.2083333333403,0.0029335174085257263,0.19953442804783694
-469.125000000007,0.0029315085828037282,0.19957460456227688
-469.0416666666737,0.002929674766803799,0.19961128088227545
-468.95833333334036,0.002928001426035651,0.19964474769763843
-468.87500000000705,0.0029264735912227034,0.19967530439389736
-468.79166666667373,0.0029250782949151208,0.199703210320049
-468.7083333333404,0.002923802979022338,0.19972871663790467
-468.6250000000071,0.002922637821342043,0.19975201979151058
-468.5416666666738,0.002921574396945348,0.1997732882794445
-468.4583333333405,0.0029206042113125827,0.19979269199209979
-468.37500000000716,0.0029197189485585095,0.19981039724718125
-468.29166666667385,0.002918910670766307,0.1998265628030253
-468.20833333334053,0.0029181715118325666,0.1998413459817001
-468.1250000000072,0.0029174961420367347,0.19985485337761674
-468.0416666666739,0.002916880156160949,0.19986717309513247
-467.9583333333406,0.0029163182698567947,0.19987841082121555
-467.8750000000073,0.002915806081379938,0.1998886545907527
-467.79166666667396,0.0029153375369974886,0.19989802547840166
-467.70833333334065,0.0029149088767820974,0.1999065986827095
-467.62500000000733,0.0029145168291845086,0.19991443963466127
-467.541666666674,0.0029141588555434347,0.19992159910748275
-467.4583333333407,0.002913833081197882,0.1999281145943938
-467.3750000000074,0.002913536611488932,0.19993404398857278
-467.2916666666741,0.002913265214118709,0.19993947193597728
-467.20833333334076,0.002913016534642179,0.19994444552550786
-467.12500000000745,0.002912789091022494,0.19994899439790156
-467.04166666667413,0.002912581934633625,0.19995313752567895
-466.9583333333408,0.0029123939080737907,0.1999568980568756
-466.8750000000075,0.0029122224734881475,0.1999603267485885
-466.7916666666742,0.002912065509213067,0.1999634660340901
-466.7083333333409,0.00291192110808674,0.1999663540566166
-466.62500000000756,0.002911788541307476,0.19996900539220192
-466.54166666667425,0.002911667845797014,0.19997141930241116
-466.45833333334093,0.002911558544181401,0.19997360533472341
-466.3750000000076,0.0029114594068431693,0.19997558808148802
-466.2916666666743,0.0029113688011929953,0.19997740019449153
-466.208333333341,0.0029112851460095417,0.1999790732981606
-466.1250000000077,0.002911208269734094,0.19998061082366955
-466.04166666667436,0.00291113846149942,0.19998200698836302
-465.95833333334105,0.0029110757299227355,0.1999832616198967
-465.87500000000773,0.0029110191174967904,0.19998439386841563
-465.7916666666744,0.0029109666964680027,0.1999854422889914
-465.7083333333411,0.002910917704920674,0.19998642211993795
-465.6250000000078,0.0029108723064655757,0.19998733008903993
-465.5416666666745,0.0029108312708067963,0.19998815080221552
-465.45833333334116,0.002910794899596687,0.1999888782264177
-465.37500000000784,0.0029107620872822772,0.1999895344727059
-465.29166666667453,0.002910731831841351,0.19999013958152442
-465.2083333333412,0.002910703471136388,0.1999907067956237
-465.1250000000079,0.002910677173596213,0.1999912327464272
-465.0416666666746,0.002910653595139715,0.19999170431555716
-464.9583333333413,0.0029106331321467837,0.19999211357541574
-464.87500000000796,0.0029106146094739016,0.19999248402887337
-464.79166666667464,0.002910597322713785,0.19999282976407573
-464.70833333334133,0.0029105807007966567,0.1999931622024183
-464.625000000008,0.002910564612282819,0.19999348397269506
-464.5416666666747,0.0029105502304730938,0.19999377160888956
-464.4583333333414,0.0029105379966378954,0.19999401628559355
-464.3750000000081,0.0029105275906533006,0.19999422440528544
-464.29166666667476,0.002910517849024631,0.19999441923785882
-464.20833333334144,0.0029105077976358993,0.19999462026563344
-464.12500000000813,0.0029104984372817122,0.1999948074727172
-464.0416666666748,0.0029104901740443696,0.19999497273746406
-463.9583333333415,0.0029104856249015307,0.19999506372032083
-463.8750000000082,0.04082206850284697,-0.5582365938385879
-463.79166666667487,0.06683471951939539,-1.0784896141695564
-463.70833333334156,0.08393390201037373,-1.4204732639891233
-463.62500000000824,0.09440390682699167,-1.629873360321482
-463.5416666666749,0.0999883708109398,-1.7415626400004445
-463.4583333333416,0.10201466848955898,-1.7820885935728281
-463.3750000000083,0.10148999701863046,-1.7715951641542578
-463.291666666675,0.09917551291890933,-1.7253054821598353
-463.20833333334167,0.09564345637553066,-1.6546643512922619
-463.12500000000836,0.09132139183082542,-1.568223060398157
-463.04166666667504,0.08652658431277228,-1.4723269100370941
-462.9583333333417,0.0814924747890337,-1.3716447195623225
-462.8750000000084,0.07638879530213778,-1.2695711298244041
-462.7916666666751,0.0713368049195465,-1.1685313221725786
-462.7083333333418,0.06642107441610792,-1.0702167121038069
-462.62500000000847,0.06169855891585772,-0.9757664020988028
-462.54166666667516,0.057205593633981554,-0.8859070964612796
-462.45833333334184,0.05296386980237985,-0.8010726198292455
-462.3750000000085,0.048982359300459126,-0.7214424097908311
-462.2916666666752,0.04526311073789475,-0.6470574385395435
-462.2083333333419,0.041802402403363324,-0.577843271848915
-462.1250000000086,0.03859248424722501,-0.5136449087261487
-462.04166666667527,0.03562293192004614,-0.45425386218257136
-461.95833333334195,0.03288164286525073,-0.39942808108666306
-461.87500000000864,0.030355562756145323,-0.34890647890455495
-461.7916666666753,0.028031222825682742,-0.3024196802953034
-461.708333333342,0.02589512767656204,-0.25969777731288934
-461.6250000000087,0.023934026149090848,-0.2204757467634655
-461.5416666666754,0.0221351154624336,-0.18449753303032054
-461.45833333334207,0.020486160002514322,-0.151518423831935
-461.37500000000875,0.018975568984142273,-0.12130660346449401
-461.29166666667544,0.01759243658297888,-0.09364395544122617
-461.2083333333421,0.016326553205838427,-0.0683262878984171
-461.1250000000088,0.015168402313056247,-0.0451632700427735
-461.0416666666755,0.014109143799999994,-0.02397809978164845
-460.9583333333422,0.013140585328403407,-0.004606930349716695
-460.87500000000887,0.012255151498489316,0.01310174624856511
-460.79166666667555,0.011445857262348978,0.02928763097137188
-460.70833333334224,0.010706267696118097,0.04407942229598949
-460.6250000000089,0.010030464340363839,0.05759548941107466
-460.5416666666756,0.009413013201343768,0.06994451219147609
-460.4583333333423,0.00884892868388232,0.08122620254070505
-460.375000000009,0.008333637720082712,0.0915320218166972
-460.29166666667567,0.007862949974434583,0.10094577672965979
-460.20833333334235,0.007433029246257687,0.1095441912931977
-460.12500000000904,0.007040364691484729,0.11739748238865685
-460.0416666666757,0.006681743413792244,0.12456990794250655
-459.9583333333424,0.006354225750215691,0.13112026121403764
-459.8750000000091,0.006055122797740301,0.1371023202635454
-459.7916666666758,0.005781975373550668,0.14256526874733808
-459.70833333334247,0.005532535280125501,0.14755407061584142
-459.62500000000915,0.005304748765782138,0.15210980090270868
-459.54166666667584,0.005096740029518141,0.1562699756279886
-459.4583333333425,0.0049067947372779695,0.16006888147279208
-459.3750000000092,0.0047333457939095274,0.1635378603401609
-459.2916666666759,0.004574961186746947,0.1667055524834125
-459.2083333333426,0.004430333006404405,0.16959811609026335
-459.12500000000927,0.00429826736147959,0.17223942898875966
-459.04166666667595,0.004177674863599768,0.17465127894635607
-458.95833333334264,0.004067560573882786,0.17685356474069572
-458.8750000000093,0.003967013597198354,0.17886450427438438
-458.791666666676,0.0038752018779526958,0.1807007386592975
-458.7083333333427,0.003791366065339988,0.1823774549115517
-458.6250000000094,0.00371481402640517,0.18390849569024803
-458.54166666667606,0.0036449135478354546,0.18530650526164233
-458.45833333334275,0.0035810878517626957,0.18658301918309753
-458.37500000000944,0.0035228087439512236,0.18774860133932697
-458.2916666666761,0.0034695934001091975,0.18881290821616747
-458.2083333333428,0.0034210012761283254,0.18978475069578493
-458.1250000000095,0.0033766310016653416,0.19067215618504463
-458.0416666666762,0.0033361167634731715,0.191482440948888
-457.95833333334286,0.003299124104377628,0.19222229413079886
-457.87500000000955,0.0032653466790902347,0.19289784263654675
-457.79166666667624,0.0032345036606557533,0.19351470300523638
