,CO2,CH4,N2O,aerosol-radiation_interactions,aerosol-cloud_interactions,O3,contrails,land_use,BC_on_snow,H2O_stratospheric,solar,volcanic,aerosol,nonco2wmghg,halogen,anthro,total,minor
1750.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0975902619928896,0.2036797672164808,0.0,0.0,0.0,0.0,0.3012700292093704,0.0
1751.5,0.0014172921112884,0.0005083303609513,7.447998437287891e-05,0.0006308845061278,0.003830106252043,-0.0004415655030818,0.0,-0.000113617374201,-0.0003735479174186,3.4468962545778735e-05,0.0792439729303896,0.2373240566550054,0.0044609907581708,0.0005828111411251383,7.95800959445302e-10,0.005566832178428717,0.3221348617638237,-0.0004526963290738213
1752.5,0.0028342465443867,0.0010163534983993,0.0001489516272727,0.0011555409039767,0.0055754332059953,-0.0004098011126201,0.0,-0.0002300173155576,-0.0004981963309232,6.893792509155747e-05,0.0491660432428896,0.2400695263145829,0.006730974109972,0.0011653067172739187,1.591601918863499e-09,0.009661450537623278,0.2988970200950957,-0.0006592757213892426
1753.5,0.0042508634756802,0.0015240699051992,0.0002234149335544,0.0006374366449913,0.0038590068802683,-0.0001489097387128,0.0,-0.0003491008768811,-0.0003736060615026,0.0001034068876373,0.0129882844538271,0.0911636178130514,0.0044964435252596,0.0017474872261564781,2.387402878335906e-09,0.009726584437637078,0.11387848670451557,-0.0006193000507464
1754.5,0.0056671430814174,0.0020314800728868,0.0002978699080647,-0.0005310392494566,-0.0009761265788652,0.0007465910272211,0.0,-0.0004708188548886,5.401428737235632e-05,0.0001378758501831,-0.0214266081242978,-0.0719729641034113,-0.0015071658283218,0.0023293531641553375,3.183203837781208e-09,0.006956992727138894,-0.0864425795005702,-0.00027892871733314363
1755.5,0.007083085537701,0.0025385844916841,0.0003723165556392,0.000479033581734,0.0001562224820864,0.0010370261064625,0.0,-0.0005951915117069,5.873860832577515e-05,0.0001723448127288,-0.0459039274602353,0.0862901591711951,0.0006352560638204,0.0029109050263280973,3.979004797199405e-09,0.011302164643659674,0.05168839635461948,-0.00036410809065232476
1756.5,0.0084986910205032,0.0030453836505032,0.0004467548811056,0.0004822706679021,0.003795751136419,0.0002077778011064,0.0,-0.000722136778772,-0.0003982967901058,0.0002068137752746,-0.0534858122258603,-0.0355365971447052,0.0042780218043211,0.0034921433064145566,4.774805756671812e-09,0.015563014138742058,-0.07345939523182345,-0.0009136197936032
1757.5,0.0099139597056567,0.0035518780369525,0.000521184889281,2.719697128894367e-05,-0.0054374543961567,0.0027551041449275,0.0,-0.0008516725992301,0.000820756321508,0.0002412827378204,-0.0343438932805478,0.1928479118262261,-0.005410257424867756,0.0040730684968402165,5.570606716144219e-09,0.011542241382654958,0.17004625992833325,0.00021036646009829992
1758.5,0.0113288917688531,0.0040580681373404,0.0005956065849752,0.000232815208331,-0.0020102046761776,0.0023343907426116,0.0,-0.0009837812146371,0.0004093226029331,0.0002757517003662,0.0170132356257021,0.2376711582945666,-0.0017773894678465999,0.004653681088723275,6.366407675562416e-09,0.016240867221003576,0.27092526114127224,-0.00029870691133779997
1759.5,0.0127434873856498,0.0045639544366805,0.0006700199729862,-0.0001038879249303,-0.002647808901279,0.0021023220909596,0.0,-0.0011183880056046,0.0003654487531911,0.000310220662912,0.0675123323053896,0.2319287259215507,-0.0027516968262093,0.005233981571875336,7.162208635007718e-09,0.016885375632773935,0.31632643385971426,-0.00044271858950150006
