,CO2,CH4,N2O,aerosol-radiation_interactions,aerosol-cloud_interactions,O3,contrails,land_use,BC_on_snow,H2O_stratospheric,solar,volcanic,aerosol,nonco2wmghg,halogen,anthro,total,minor
1750.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0975902619928896,0.2464124699959412,0.0,0.0,0.0,0.0,0.3440027319888308,0.0
1751.5,0.0014167913545922,0.000508281967061,7.397631132996578e-05,0.0003115136378774,0.0033032056771499,-0.0003829103010544,0.0,-7.3362944610351905e-06,-0.000366433388989,4.671947425952785e-05,0.0792439729303896,0.2464196812311494,0.0036147193150273,0.0005822590741919253,7.958009594387151e-10,0.004903809233566518,0.33056746339510557,-0.00032705020919050737
1752.5,0.0028332451320559,0.0010162567352663,0.0001479445242567,0.0006208609202975,0.0047700552262331,-0.0003183581817699,0.0,-1.956345189609384e-05,-0.0004927796644413,9.3410711890648e-05,0.0491660432428896,0.2464221031513641,0.005390916146530599,0.0011642028511249188,1.5916019188774301e-09,0.00865107354349477,0.3042392199377485,-0.0004189324044467458
1753.5,0.004249361508732,0.0015239247974318,0.0002219046432573,6.394560416641965e-06,0.0027756113036223,-8.93040795174348e-05,0.0,-3.668147230517594e-05,-0.0003787116630668,0.0001400737581912,0.0129882844538271,0.2464229209708615,0.0027820058640389417,0.0017458318280919782,2.387402878341742e-09,0.00841257574416471,0.26782378116885325,-0.00027531937718077587
1754.5,0.0056651406608258,0.0020312866450537,0.0002958566728016,-0.0012072955909387,-0.0029532734482347,0.0007220893267399,0.0,-5.869035568828151e-05,2.7656403093911705e-05,0.0001867086583378,-0.0214266081242978,-0.1167286836319999,-0.0041605690391734,0.0023271465010591377,3.183203837780457e-09,0.0047094821551948675,-0.13344580960110283,0.00015567470574343018
1755.5,0.0070805827643972,0.0025383427683148,0.0003698006173495,-0.0002919745432786,-0.0008254534346703,0.0010518294572027,0.0,-8.559010204541055e-05,2.6115011478980116e-05,0.0002333154573864,-0.0459039274602353,-0.0044965500942877,-0.0011174279779489,0.0029081473646690973,3.979004797219172e-09,0.010096971975140066,-0.04030350557938293,0.00017384036681996956
1756.5,0.008495687995375,0.0030450936560881,0.0004437364813537,-0.0006252566031541,0.0017990822202092,0.000265119266749,0.0,-0.0001173807113765,-0.0004208227481743,0.0002798942002724,-0.0534858122258603,0.1562750429499726,0.0011738256170551,0.0034888349122475567,4.774805756657887e-09,0.013165158532148257,0.11595438925626056,-0.0002583092592784
1757.5,0.0099104565295481,0.0035515397959428,0.0005176642692575,-0.0010894720748533,-0.0091865008554249,0.0026871570861959,0.0,-0.0001540621836817,0.0007489561585451,0.0003264449318114,-0.0343438932805478,0.2158749963499172,-0.0102759729302782,0.004069209635807016,5.570606716122199e-09,0.007312189227947616,0.18884329229731703,0.0009213389066748
1758.5,0.0113248885425675,0.0040576816741483,0.0005915839854977,-0.0006288925666358,-0.0046201745041334,0.0023169026563856,0.0,-0.0001956345189609,0.000346014794771,0.0003729676966996,0.0170132356257021,0.2361496875107225,-0.0052490670707692,0.004649272026053675,6.366407675560915e-09,0.013565344126747276,0.2667282672631719,0.0005233479725097
1759.5,0.0127389842099464,0.0045635197756793,0.0006654956345007,-0.001223343821995,-0.0058103023237422,0.0020705860236639,0.0,-0.0002420977172141,0.0002976172593738,0.0004194625395142,0.0675123323053896,0.2429717505361263,-0.0070336461457372,0.005229022572388635,7.162208634999629e-09,0.013479928741935637,0.3239640115834515,0.0004749820816739
1760.5,0.014152743707062,0.0050690545842213,0.0007393992206855,-0.0019564804142838,-0.0081010393615963,0.0023986104217386,0.0,-0.0002934517784414,0.0004545472244519,0.0004659295047137,0.0923952668757021,0.2452638878122271,-0.0100575197758801,0.005808461762916394,7.958009594438344e-09,0.012929321066561092,0.3505884757544902,0.0006270249507242
1761.5,0.0155661672091516,0.0055742865821744,0.0008132947484638,-0.0013359576608665,-0.0086009287385017,0.0031017367891609,0.0,-0.0003496967026426,0.0006024596716385,0.0005123686366387,0.0862486360163271,0.246033860143254,-0.0099368863993682,0.006387590084448755,8.753810553877059e-09,0.015883739289027653,0.34816623544860886,0.0007651316056346
