year,stratospheric_AOD,ERF_sulfate,ERF_H2O,volcanic_ERF
-9327.5,0.010254868051022504,0.09949915096424804,0.0,0.09949915096424804
-9326.5,0.010100347051452189,0.10258957095565428,0.0,0.10258957095565428
-9325.5,0.009482205226192992,0.11495240746083829,0.0,0.11495240746083829
-9324.5,0.009863813011965709,0.10732025174538391,0.0,0.10732025174538391
-9323.5,0.010668165211164267,0.09123320776141275,0.0,0.09123320776141275
-9322.5,0.009435880860707775,0.11587889477054263,0.0,0.11587889477054263
-9321.5,0.005619015234948052,0.1922162072857371,0.0,0.1922162072857371
-9320.5,0.0038437477856782362,0.2277215562711334,0.0,0.2277215562711334
-9319.5,0.003224995458841994,0.24009660280785816,0.0,0.24009660280785816
-9318.5,0.0030161305358598982,0.24427390126750015,0.0,0.24427390126750015
-9317.5,0.08757699117926455,-1.4469433116005934,0.0,-1.4469433116005934
-9316.5,0.06139817858143862,-0.9233670596440743,0.0,-0.9233670596440743
-9315.5,0.023923107514131608,-0.17386563829793397,0.0,-0.17386563829793397
-9314.5,0.010030922282480271,0.1039780663350927,0.0,0.1039780663350927
-9313.5,0.005305093041033905,0.19849465116402,0.0,0.19849465116402
-9312.5,0.003714938454747012,0.23029774288975788,0.0,0.23029774288975788
-9311.5,0.0031806648171166362,0.24098321564236536,0.0,0.24098321564236536
-9310.5,0.004949014151345776,0.20561622895778262,0.0,0.20561622895778262
-9309.5,0.008901541436279227,0.12656568325911355,0.0,0.12656568325911355
-9308.5,0.009907029873677782,0.10645591451114249,0.0,0.10645591451114249
-9307.5,0.008191495367474717,0.14076660463520377,0.0,0.14076660463520377
-9306.5,0.008578363586841211,0.13302924024787388,0.0,0.13302924024787388
-9305.5,0.010565134847820977,0.09329381502827856,0.0,0.09329381502827856
-9304.5,0.01104495841773006,0.08369734363009691,0.0,0.08369734363009691
-9303.5,0.009722204684900189,0.11015241828669432,0.0,0.11015241828669432
-9302.5,0.00969853555565795,0.11062580087153916,0.0,0.11062580087153916
-9301.5,0.010327219738005869,0.09805211722458075,0.0,0.09805211722458075
-9300.5,0.009115058066432367,0.12229535065605078,0.0,0.12229535065605078
-9299.5,0.00548405653265301,0.19491538133163788,0.0,0.19491538133163788
-9298.5,0.00379717759768785,0.22865296003094104,0.0,0.22865296003094104
-9297.5,0.03169793129406153,-0.3293621138965325,0.0,-0.3293621138965325
-9296.5,0.022695079615706767,-0.14930508032943715,0.0,-0.14930508032943715
-9295.5,0.010016129912686833,0.10427391373096147,0.0,0.10427391373096147
-9294.5,0.005318208854560483,0.19823233489348843,0.0,0.19823233489348843
-9293.5,0.0037201666723928758,0.23019317853684063,0.0,0.23019317853684063
-9292.5,0.0031824589031038283,0.24094733392262155,0.0,0.24094733392262155
-9291.5,0.003001795391007254,0.24456060416455302,0.0,0.24456060416455302
-9290.5,0.002941106632971121,0.24577437932527568,0.0,0.24577437932527568
-9289.5,0.006990434702475855,0.16478781793518102,0.0,0.16478781793518102
-9288.5,0.0057259608554052965,0.1900772948765922,0.0,0.1900772948765922
-9287.5,0.003921866213070844,0.22615918772328125,0.0,0.22615918772328125
-9286.5,0.00325315365825828,0.23953343881953248,0.0,0.23953343881953248
-9285.5,0.0030256761405904353,0.2440829891728894,0.0,0.2440829891728894
-9284.5,0.0029491343059981617,0.24561382586473487,0.0,0.24561382586473487
-9283.5,0.0029234174794315897,0.2461281623960663,0.0,0.2461281623960663
-9282.5,0.002914778770423216,0.24630093657623378,0.0,0.24630093657623378
-9281.5,0.0029118769024866257,0.24635897393496564,0.0,0.24635897393496564
-9280.5,0.002910902331947225,0.2463784653457536,0.0,0.2463784653457536
-9279.5,0.002910574756153198,0.24638501686163417,0.0,0.24638501686163417
-9278.5,0.0029104643866248235,0.2463872242522016,0.0,0.2463872242522016
-9277.5,0.0029104275483046818,0.2463879610186044,0.0,0.2463879610186044
-9276.5,0.021067598565176704,-0.11675545931883598,0.0,-0.11675545931883598
-9275.5,0.015456650929449969,-0.004536506604301212,0.0,-0.004536506604301212
-9274.5,0.0074178723320051055,0.15623906534459603,0.0,0.15623906534459603
-9273.5,0.004437833310963114,0.2158398457654358,0.0,0.2158398457654358
-9272.5,0.0064502893720570775,0.17559072454355654,0.0,0.17559072454355654
-9271.5,0.005174028124621916,0.20111594949225978,0.0,0.20111594949225978
-9270.5,0.0037196257111886152,0.23020399776092582,0.0,0.23020399776092582
-9269.5,0.003184453275441357,0.24090744647587095,0.0,0.24090744647587095
-9268.5,0.0030025636971295344,0.2445452380421074,0.0,0.2445452380421074
-9267.5,0.002941369124207784,0.24576912950054244,0.0,0.24576912950054244
-9266.5,0.0029208087313838866,0.24618033735702036,0.0,0.24618033735702036
-9265.5,0.002913902517015059,0.24631846164439689,0.0,0.24631846164439689
-9264.5,0.0029115826333441694,0.2463648593178147,0.0,0.2463648593178147
-9263.5,0.0029108031705439032,0.24638044857382002,0.0,0.24638044857382002
-9262.5,0.0029105415604980156,0.24638568077473777,0.0,0.24638568077473777
-9261.5,0.0029104536815377224,0.2463874383539437,0.0,0.2463874383539437
-9260.5,0.0029104241547376996,0.24638802888994416,0.0,0.24638802888994416
-9259.5,0.002910414051440272,0.24638823095589268,0.0,0.24638823095589268
-9258.5,0.002910410395145614,0.2463883040817858,0.0,0.2463883040817858
-9257.5,0.0029104094649550463,0.24638832268559718,0.0,0.24638832268559718
-9256.5,0.0029104094649550463,0.24638832268559718,0.0,0.24638832268559718
-9255.5,0.19479198533325903,-3.5912431946804824,0.0,-3.5912431946804824
-9254.5,0.14750236046246382,-2.645450697264578,0.0,-2.645450697264578
-9253.5,0.05500472923719286,-0.795498072759159,0.0,-0.795498072759159
-9252.5,0.020563496342244924,-0.10667341486020036,0.0,-0.10667341486020036
-9251.5,0.008847282855364633,0.12765085487740543,0.0,0.12765085487740543
-9250.5,0.004904988718156248,0.20649673762157314,0.0,0.20649673762157314
-9249.5,0.0035804244683887987,0.23298802261692217,0.0,0.23298802261692217
-9248.5,0.003135475177276567,0.24188700843916677,0.0,0.24188700843916677
-9247.5,0.002986011024752925,0.2448762914896396,0.0,0.2448762914896396
-9246.5,0.002935804424930843,0.24588042348608127,0.0,0.24588042348608127
-9245.5,0.007614762570610144,0.15230126057249518,0.0,0.15230126057249518
-9244.5,0.006157991516624481,0.1814366816522085,0.0,0.1814366816522085
-9243.5,0.004077094297095776,0.22305462604278262,0.0,0.22305462604278262
-9242.5,0.006227600557630755,0.18004450083208298,0.0,0.18004450083208298
-9241.5,0.005062300749010794,0.20335049700448224,0.0,0.20335049700448224
-9240.5,0.08432330082288031,-1.3818695044729081,0.0,-1.3818695044729081
-9239.5,0.05890512585960545,-0.8735060052074112,0.0,-0.8735060052074112
-9238.5,0.023022431613504105,-0.15585212028538398,0.0,-0.15585212028538398
-9237.5,0.009725478645086912,0.11008693908295986,0.0,0.11008693908295986
-9236.5,0.005202357108979987,0.20054936980509838,0.0,0.20054936980509838
-9235.5,0.0036804220273925956,0.23098807143684622,0.0,0.23098807143684622
-9234.5,0.0031690706359524964,0.24121509926564821,0.0,0.24121509926564821
-9233.5,0.002997296537707098,0.24465058123055614,0.0,0.24465058123055614
-9232.5,0.0029395951469495473,0.24580460904570714,0.0,0.24580460904570714
-9231.5,0.002920213090883759,0.24619225016702292,0.0,0.24619225016702292
-9230.5,0.0029137027852695185,0.24632245627930774,0.0,0.24632245627930774
-9229.5,0.0029115153374987945,0.24636620523472227,0.0,0.24636620523472227
-9228.5,0.002910780844010043,0.24638089510449732,0.0,0.24638089510449732
-9227.5,0.0029105338649020197,0.24638583468665776,0.0,0.24638583468665776
-9226.5,0.002910451100694674,0.24638748997080462,0.0,0.24638748997080462
-9225.5,0.002910423376314685,0.24638804445840443,0.0,0.24638804445840443
-9224.5,0.7379264112935261,-14.45393171388582,0.0,-14.45393171388582
-9223.5,0.4718184326289823,-9.131772140594949,0.0,-9.131772140594949
-9222.5,0.20504045525075787,-3.7962125930304595,0.0,-3.7962125930304595
